stno: Observation's Number (Length: 6 digits)
yyyymmddhh: UTC Time, yyyy: year, mm: month, dd: day, hh: hour (Length: 11 digits)
Si: Significant Code (Length: 3 digits)
Press: Pressure (Uint: hpa, Length: 7 digits)
Heigh: Geopotential Height (Unit: gpm, Length: 6 digits)
Tx: Temperature (Unit: degrees Celsius, Length: 6 digits)
Td: Dew Point (Unit: degrees Celsius, Length: 6 digits)
Wd: Wind Direction (Unit: degrees 360, Length: 4 digits)
Ws: Wind Speed (Unit: m/s, Length: 6 digits)
RH: Relative Humidity (Unit: %, Length: 4 digits)
-----------------------------------------------------------
  stno yyyymmddhh Si  Press Heigh    Tx    Td  Wd    Ws  RH
466920 2021011312 06   46.5 20957 -64.1 -91.7 272   6.4   1
466920 2021011312 02   46.0 21018 -64.3 -91.7 270   7.1   1
466920 2021011312 06   44.4 21233 -63.6 -91.3 258  11.2   1
466920 2021011312 06   41.1 21713 -62.1 -91.3 263  15.4   1
466920 2021011312 06   39.3 21986 -59.7 -90.1 283   8.3   1
466920 2021011312 04   38.1 22192 -58.4 -89.6 249   5.9   1
466920 2021011312 02   38.0 22199 -58.4 -89.6 247   5.9   1
466920 2021011312 06   36.5 22449 -60.4 -89.4 210   7.4   1
466920 2021011312 06   35.6 22607 -60.8 -89.7 205  10.6   1
466920 2021011312 02   35.5 22622 -60.9 -89.8 206  10.9   1
466920 2021011312 02   34.1 22886 -57.2 -89.7 226  12.7   0
466920 2021011312 06   32.9 23109 -58.2 -89.0 241  14.2   1
466920 2021011312 10   30.0 23684 -58.2 -89.2 223  13.2   1
466920 2021011312 06   29.2 23867 -57.6 -89.1 212  15.1   1
466920 2021011312 02   27.9 24147 -56.6 -88.7 226  16.2   0
466920 2021011312 04   27.7 24191 -56.7 -88.6 228  16.4   0
466920 2021011312 02   27.2 24303 -57.1 -88.7 229  15.5   1
466920 2021011312 06   25.8 24651 -51.6 -87.8 252  11.2   0
466920 2021011312 04   25.0 24849 -49.4 -85.9 222   7.7   0
466920 2021011312 02   25.0 24859 -49.4 -85.9 220   7.7   0
466920 2021011312 06   24.7 24916 -49.8 -85.5 211   7.9   0
466920 2021011312 06   23.6 25225 -51.4 -85.6 191  11.0   0
466920 2021011312 06   20.9 26004 -53.7 -86.1 219  12.9   1
466920 2021011312 02   20.5 26128 -54.4 -86.9 235  12.3   0
466920 2021011312 16   20.0 26291 -53.4 -87.2 264  11.9   0
466920 2021011312 20   19.1 26591 -52.6 -86.8 281  11.4   0
466920 2021011400 01 1017.9 00011   7.9   7.3 212   0.9  96
466920 2021011400 06 1000.8 00151  10.2   5.4  89   5.2  71
466920 2021011400 10 1000.0 00158  10.3   5.3  89   5.7  70
466920 2021011400 02  985.7 00279  12.7   3.8  96   8.1  54
466920 2021011400 04  978.0 00344  12.4   4.0  98   8.4  56
466920 2021011400 02  962.2 00480  11.2   4.6 113   6.7  63
466920 2021011400 06  956.2 00532  12.0   1.4 119   6.0  48
466920 2021011400 10  925.0 00811  11.6  -3.4 116   0.5  34
466920 2021011400 02  922.0 00838  11.6  -4.8 122   0.5  31
466920 2021011400 04  915.2 00898  11.1  -4.2 170   0.3  34
466920 2021011400 02  906.5 00978  10.7  -4.0 170   0.4  35
466920 2021011400 02  890.2 01129  10.5 -22.9 102   2.3   7
466920 2021011400 02  887.5 01155  10.6 -31.7 103   2.5   3
466920 2021011400 10  850.0 01513   9.0 -33.7 124   5.8   3
466920 2021011400 06  833.5 01675   8.6 -37.4 122   5.4   2
466920 2021011400 06  817.5 01834   8.6 -39.7 138   6.4   1
466920 2021011400 06  802.2 01990   8.0 -40.9 130   8.8   1
466920 2021011400 02  789.0 02126   7.6 -37.8 139   7.5   2
466920 2021011400 06  779.0 02233   6.9 -39.4 153   6.5   2
466920 2021011400 06  767.4 02354   6.1 -40.1 137   5.0   1
466920 2021011400 04  734.4 02712   4.0 -33.6 211   1.2   4
466920 2021011400 02  724.3 02823   3.7 -46.4 267   3.0   1
466920 2021011400 06  703.0 03064   1.6 -46.9 260   5.0   1
466920 2021011400 10  700.0 03099   1.2 -46.9 260   5.2   1
466920 2021011400 06  687.1 03248   0.0 -47.7 268   5.0   1
466920 2021011400 06  645.0 03750  -3.6 -47.3 242   5.3   1
466920 2021011400 02  635.3 03870  -4.0 -47.0 253   6.4   1
466920 2021011400 06  617.3 04095  -5.5 -20.8 268   5.1  28
466920 2021011400 02  616.9 04101  -5.5 -20.7 268   5.0  29
466920 2021011400 04  605.0 04254  -6.7 -21.3 281   3.8  30
466920 2021011400 02  581.3 04565  -8.1 -21.6 255  11.2  32
466920 2021011400 02  580.4 04576  -8.2 -21.7 254  11.8  32
466920 2021011400 02  562.3 04823  -5.9 -26.8 256  24.8  17
466920 2021011400 06  561.2 04839  -5.5 -27.4 256  25.2  16
466920 2021011400 02  550.9 04985  -2.9 -31.7 257  25.0   8
466920 2021011400 06  501.8 05720  -4.6 -39.1 254  35.0   4
466920 2021011400 10  500.0 05750  -4.6 -39.8 253  34.9   4
466920 2021011400 02  490.8 05894  -5.2 -42.1 251  34.8   3
466920 2021011400 02  439.4 06754 -11.5 -46.7 265  39.6   3
466920 2021011400 06  431.8 06887 -11.2 -47.6 269  42.4   3
466920 2021011400 02  429.7 06922 -11.2 -45.9 269  43.3   3
466920 2021011400 02  422.9 07047  -8.3 -52.1 267  44.9   1
466920 2021011400 10  400.0 07473 -11.8 -53.2 259  44.9   1
466920 2021011400 06  384.9 07766 -14.6 -53.9 256  45.1   2
466920 2021011400 02  372.8 08009 -16.8 -52.8 257  45.1   2
466920 2021011400 02  346.4 08556 -20.5 -56.4 261  47.4   2
466920 2021011400 04  326.6 08987 -24.2 -57.8 262  48.8   2
466920 2021011400 10  300.0 09601 -29.5 -59.7 261  45.6   3
466920 2021011400 04  293.5 09759 -30.6 -60.5 260  44.5   3
466920 2021011400 02  267.0 10424 -36.4 -63.3 254  46.5   4
466920 2021011400 10  250.0 10871 -39.9 -67.3 255  48.1   3
466920 2021011400 10  200.0 12356 -53.0 -72.6 257  48.4   7
466920 2021011400 02  190.3 12672 -55.6 -75.1 260  49.7   7
466920 2021011400 05  184.2 12880 -56.2 -77.7 263  51.4   5
466920 2021011400 02  158.7 13813 -61.0 -86.2 263  46.5   2
466920 2021011400 10  150.0 14162 -63.8 -85.8 265  45.2   3
466920 2021011400 06  147.4 14265 -64.7 -86.2 265  44.4   4
466920 2021011400 04  140.8 14548 -66.8 -86.8 259  40.3   4
466920 2021011400 06  116.6 15664 -75.7 -89.6 240  44.2  10
466920 2021011400 02  106.7 16177 -80.3 -90.9 243  44.6  17
466920 2021011400 12  100.0 16536 -81.1 -91.4 254  40.1  17
466920 2021011400 03   92.0 17001 -84.5 -92.4 250  37.3  26
466920 2021011400 06   87.7 17268 -84.2 -92.6 250  36.5  23
466920 2021011400 02   85.8 17384 -84.7 -93.6 256  34.6  22
466920 2021011400 02   81.6 17668 -78.3 -90.7 275  25.5  13
466920 2021011400 06   80.1 17774 -78.4 -90.4 279  23.6  14
466920 2021011400 06   77.0 18003 -80.1 -91.3 277  20.0  15
466920 2021011400 02   76.0 18074 -80.4 -91.7 270  18.4  15
466920 2021011400 02   72.6 18334 -75.9 -89.4 244  16.4  11
466920 2021011400 06   71.0 18459 -76.6 -89.4 229  15.5  12
466920 2021011400 10   70.0 18544 -77.3 -89.8 227  15.4  13
466920 2021011400 06   68.5 18666 -77.8 -90.4 230  14.5  12
466920 2021011400 02   68.3 18686 -77.9 -90.5 232  14.3  12
466920 2021011400 06   65.4 18934 -75.8 -89.9 270  13.9  10
466920 2021011400 06   61.9 19250 -75.8 -91.1 284  11.7   8
466920 2021011400 02   61.6 19282 -75.8 -91.4 283  10.6   7
466920 2021011400 04   60.3 19402 -73.6 -91.0 262   7.9   6
466920 2021011400 06   59.6 19476 -72.3 -90.6 250   9.0   5
466920 2021011400 02   59.3 19500 -72.2 -90.6 248   9.5   5
466920 2021011400 04   57.1 19727 -72.9 -91.7 262  13.7   4
466920 2021011400 06   55.3 19908 -70.9 -91.2 274  11.9   4
466920 2021011400 06   51.2 20370 -70.0 -92.0 260   8.5   3
466920 2021011400 10   50.0 20511 -68.5 -91.6 247  10.1   2
466920 2021011400 06   48.1 20742 -68.8 -91.3 227  10.1   2
466920 2021011400 06   46.9 20892 -69.1 -91.3 231  10.2   3
466920 2021011400 02   46.2 20981 -69.5 -92.0 245  10.4   2
466920 2021011400 06   44.8 21173 -67.7 -92.1 274  10.2   2
466920 2021011400 02   41.5 21633 -63.7 -91.1 267   7.3   1
466920 2021011400 06   40.2 21829 -63.7 -90.4 273   5.7   1
466920 2021011400 02   38.5 22095 -63.2 -90.2 250  10.0   1
466920 2021011400 02   38.0 22181 -63.4 -90.7 245  10.6   1
466920 2021011400 06   37.9 22194 -63.3 -90.7 244  10.7   1
466920 2021011400 06   36.2 22479 -60.4 -89.9 259  14.2   1
466920 2021011400 02   33.5 22957 -54.5 -86.9 229   4.3   1
466920 2021011400 06   32.9 23077 -54.4 -86.1 214   5.1   1
466920 2021011400 06   31.4 23385 -54.6 -85.8 228   6.8   1
466920 2021011400 06   30.3 23611 -53.8 -85.3 212   7.3   1
466920 2021011400 02   30.2 23620 -53.8 -85.2 213   7.2   1
466920 2021011400 10   30.0 23670 -54.1 -85.2 216   6.9   1
466920 2021011400 02   29.2 23846 -55.4 -85.6 247   6.2   1
466920 2021011400 06   28.9 23901 -55.2 -85.7 253   6.0   1
466920 2021011400 06   27.0 24338 -53.5 -85.2 234   5.5   1
466920 2021011400 04   26.5 24452 -53.0 -85.2 203   3.9   1
466920 2021011400 06   26.2 24536 -52.2 -84.7 176   5.0   1
466920 2021011400 02   26.1 24567 -52.0 -84.4 171   5.8   1
466920 2021011400 06   24.9 24875 -53.2 -84.3 172  10.4   1
466920 2021011400 02   23.8 25149 -55.1 -85.2 202  10.8   1
466920 2021011400 06   23.6 25214 -54.9 -85.4 209  10.5   1
466920 2021011400 04   22.7 25458 -54.0 -85.0 219  11.2   1
466920 2021011400 06   22.1 25641 -54.0 -85.0 231   9.1   1
466920 2021011400 06   21.1 25937 -53.6 -84.9 287   7.2   1
466920 2021011400 06   20.3 26176 -53.0 -84.8 312   6.5   1
466920 2021011400 10   20.0 26274 -53.0 -84.8 308   4.7   1
466920 2021011400 02   19.5 26445 -51.9 -84.2 280   3.0   1
466920 2021011400 06   17.1 27266 -54.2 -84.8 226   5.8   1
466920 2021011400 06   16.3 27582 -54.4 -84.9 248   6.7   1
466920 2021011400 06   15.7 27810 -55.8 -85.2 245   5.0   1
466920 2021011400 04   15.0 28133 -56.8 -86.0 216   1.9   1
466920 2021011400 06   14.4 28383 -57.3 -86.1 192   5.0   1
466920 2021011400 02   14.1 28493 -57.7 -86.6 195   7.0   1
466920 2021011400 06   14.0 28549 -57.7 -86.8 199   7.5   1
466920 2021011400 06   13.4 28806 -55.4 -86.4 249   7.0   1
466920 2021011400 06   13.2 28928 -54.8 -85.8 262   5.1   1
466920 2021011400 06   12.3 29370 -54.3 -85.3 200   6.2   1
466920 2021011400 20   12.0 29523 -54.0 -84.9 203   7.0   1
466920 2021011412 01 1015.8 00011  16.7  10.3  57   1.6  66
466920 2021011412 10 1000.0 00145  16.4   8.6  67   5.0  60
466920 2021011412 06  992.4 00209  15.8   8.5  69   5.1  61
466920 2021011412 06  972.6 00380  14.3   8.2 104   7.3  66
466920 2021011412 02  961.8 00475  13.5   8.2 108   6.9  70
466920 2021011412 10  925.0 00804  12.4   6.4  94   5.7  66
466920 2021011412 06  924.9 00805  12.4   6.4  93   5.6  66
466920 2021011412 04  877.7 01242  10.5  -0.1 336   0.7  47
466920 2021011412 06  854.5 01465   9.0   0.1 244   5.1  53
466920 2021011412 02  853.8 01470   8.9   0.0 244   5.3  53
466920 2021011412 10  850.0 01509   8.9  -0.8 243   7.1  50
466920 2021011412 02  847.2 01535   8.9  -2.7 243   8.0  44
466920 2021011412 04  839.7 01610   9.7 -32.7 245   9.5   3
466920 2021011412 02  837.5 01632   9.7 -41.2 247   9.5   1
466920 2021011412 02  829.1 01715  10.4 -38.3 251   8.5   1
466920 2021011412 06  809.6 01912   8.8 -34.7 266   7.4   2
466920 2021011412 06  783.7 02180   7.5 -34.1 248   9.9   3
466920 2021011412 06  743.7 02606   4.4 -38.7 252   8.3   2
466920 2021011412 02  732.1 02735   4.1 -42.7 265   8.4   1
466920 2021011412 02  725.2 02813   4.2 -21.2 272   8.4  13
466920 2021011412 06  723.0 02837   4.0 -20.4 273   8.4  14
466920 2021011412 02  708.8 02997   2.4  -9.2 265   9.0  41
466920 2021011412 10  700.0 03097   1.4  -9.2 262   9.6  45
466920 2021011412 06  681.6 03310  -0.6  -8.8 252  11.1  53
466920 2021011412 02  660.2 03566  -2.7  -9.2 252   9.5  61
466920 2021011412 06  655.2 03625  -3.0 -11.7 252   9.1  51
466920 2021011412 02  652.1 03664  -3.2 -11.2 254   9.1  53
466920 2021011412 02  640.5 03804  -2.6 -14.3 270  11.4  40
466920 2021011412 02  632.3 03909   0.7 -24.6 259  12.1  13
466920 2021011412 02  623.5 04020   1.6 -28.9 248  13.3   8
466920 2021011412 06  622.1 04039   1.6 -29.8 247  13.3   7
466920 2021011412 02  621.6 04047   1.6 -29.9 247  13.3   7
466920 2021011412 06  601.7 04306  -0.4 -30.8 246  13.0   7
466920 2021011412 02  579.8 04602  -1.3 -32.7 265  17.8   7
466920 2021011412 06  577.6 04633  -1.1 -33.1 266  18.3   6
466920 2021011412 02  568.3 04763   0.1 -34.6 265  19.4   5
466920 2021011412 04  517.2 05509  -4.6 -36.7 253  23.0   6
466920 2021011412 02  504.5 05705  -5.6 -38.7 253  29.5   5
466920 2021011412 10  500.0 05776  -5.0 -38.7 253  32.8   5
466920 2021011412 06  497.2 05818  -4.2 -39.5 254  34.3   4
466920 2021011412 02  495.7 05843  -3.9 -39.7 254  34.5   4
466920 2021011412 04  466.9 06312  -7.9 -39.7 260  34.6   5
466920 2021011412 02  419.4 07134 -14.8 -41.5 274  39.8   8
466920 2021011412 02  416.0 07194 -12.4 -59.6 273  39.8   0
466920 2021011412 02  409.7 07312 -11.5 -58.7 273  42.0   0
466920 2021011412 02  408.1 07340 -11.5 -58.0 272  43.1   0
466920 2021011412 06  403.3 07433 -12.2 -56.1 271  44.9   1
466920 2021011412 10  400.0 07494 -12.7 -55.4 269  44.5   1
466920 2021011412 06  332.7 08866 -24.7 -52.5 255  46.5   5
466920 2021011412 02  330.9 08909 -25.1 -52.7 255  46.0   5
466920 2021011412 06  306.2 09466 -28.6 -56.6 264  47.3   5
466920 2021011412 10  300.0 09613 -29.5 -56.1 266  46.8   5
466920 2021011412 02  294.7 09737 -30.4 -56.2 266  45.8   6
466920 2021011412 10  250.0 10883 -40.4 -64.0 253  47.3   6
466920 2021011412 05  239.1 11186 -42.4 -65.6 259  49.0   6
466920 2021011412 02  209.7 12059 -50.2 -69.1 259  46.0   9
466920 2021011412 10  200.0 12365 -52.3 -71.2 256  45.5   8
466920 2021011412 02  195.0 12528 -53.1 -73.6 254  48.0   6
466920 2021011412 06  184.6 12881 -55.2 -79.4 248  47.3   3
466920 2021011412 06  158.6 13834 -62.4 -83.4 264  47.3   4
466920 2021011412 10  150.0 14176 -64.5 -85.9 263  45.4   4
466920 2021011412 02  148.5 14236 -64.9 -85.8 264  44.9   4
466920 2021011412 02  113.4 15829 -78.1 -88.6 261  44.8  18
466920 2021011412 02  100.1 16529 -82.9 -92.2 264  43.7  21
466920 2021011412 10  100.0 16537 -83.0 -92.2 264  43.7  21
466920 2021011412 03   97.8 16663 -83.4 -92.8 265  41.3  20
466920 2021011412 06   92.8 16956 -82.1 -91.7 275  36.7  19
466920 2021011412 06   83.5 17547 -79.3 -90.7 254  27.8  15
466920 2021011412 10   70.0 18560 -75.6 -89.9 239  22.0  10
466920 2021011412 02   69.9 18568 -75.6 -89.9 239  22.0  10
466920 2021011412 20   63.7 19099 -76.7 -91.1 233  17.4   9
466920 2021011500 01 1016.8 00011   9.7   8.6 208   1.3  93
466920 2021011500 10 1000.0 00150  11.1   8.3 291   0.7  82
466920 2021011500 02  994.2 00199  11.4   7.7 343   1.1  78
466920 2021011500 02  982.6 00297  15.0   5.6  13   1.4  53
466920 2021011500 02  946.7 00613  13.9   5.2 238   2.0  55
466920 2021011500 02  940.9 00662  14.6  -0.3 250   1.9  36
466920 2021011500 02  940.3 00668  14.6  -0.2 251   1.9  36
466920 2021011500 10  925.0 00806  13.7   0.7 231   1.6  40
466920 2021011500 02  874.1 01281  10.1  -0.4 285   3.5  48
466920 2021011500 06  867.8 01341  10.7  -3.5 291   5.0  36
466920 2021011500 02  862.6 01391  10.3  -3.3 282   5.6  38
466920 2021011500 02  855.8 01457  10.5 -22.9 275   6.1   7
466920 2021011500 10  850.0 01513   9.8  -2.2 275   6.5  42
466920 2021011500 02  848.7 01528   9.7  -2.5 274   6.6  42
466920 2021011500 02  846.4 01548  10.1 -15.1 271   6.7  15
466920 2021011500 02  839.6 01615  10.0 -35.9 260   7.1   2
466920 2021011500 02  831.5 01695  11.0 -33.5 249   7.6   2
466920 2021011500 06  823.1 01781  10.7 -34.9 241   7.5   2
466920 2021011500 02  813.5 01876  10.8 -15.7 244   6.4  13
466920 2021011500 06  797.2 02045   9.0  -4.7 266   6.9  37
466920 2021011500 02  786.8 02153   7.9  -3.8 265   5.4  43
466920 2021011500 06  753.9 02505   4.7  -4.5 285   5.0  51
466920 2021011500 06  707.1 03022  -0.1  -7.5 269   5.9  57
466920 2021011500 10  700.0 03103  -0.9  -7.5 275   6.7  60
466920 2021011500 02  698.8 03115  -1.0  -7.6 277   6.8  61
466920 2021011500 02  683.9 03289  -1.9 -12.5 296   6.7  44
466920 2021011500 02  673.8 03407  -0.4 -26.3 321   6.8  12
466920 2021011500 06  662.7 03539  -1.0 -22.0 333   5.5  18
466920 2021011500 02  653.1 03654  -1.4 -17.2 313   8.7  28
466920 2021011500 06  636.8 03857   0.6 -26.4 293   9.7  11
466920 2021011500 02  634.1 03892   1.1 -27.6 292   9.5   9
466920 2021011500 02  578.8 04619  -3.7 -30.2 279  12.6  10
466920 2021011500 02  565.8 04799  -2.5 -34.7 269  17.0   6
466920 2021011500 06  539.7 05169  -5.3 -35.9 252  16.1   6
466920 2021011500 04  526.6 05363  -6.3 -35.4 259  18.6   7
466920 2021011500 02  520.4 05454  -7.1 -35.3 262  21.1   8
466920 2021011500 02  505.5 05684  -5.7 -38.5 263  27.4   5
466920 2021011500 10  500.0 05768  -6.4 -38.8 264  27.5   5
466920 2021011500 02  474.1 06178  -9.0 -40.5 258  30.6   5
466920 2021011500 02  453.2 06531  -7.4 -49.2 269  43.3   2
466920 2021011500 06  447.3 06634  -7.8 -48.5 267  44.9   2
466920 2021011500 04  403.6 07418 -15.0 -40.4 261  45.4   9
466920 2021011500 10  400.0 07487 -15.6 -40.5 260  44.9   9
466920 2021011500 02  390.3 07673 -17.3 -40.6 259  44.8  11
466920 2021011500 02  327.5 08969 -24.6 -58.3 269  42.9   2
466920 2021011500 10  300.0 09602 -30.4 -60.4 269  42.4   3
466920 2021011500 04  269.9 10344 -36.2 -65.0 262  40.5   3
466920 2021011500 10  250.0 10869 -40.2 -67.1 263  42.4   4
466920 2021011500 02  239.2 11169 -43.1 -67.4 264  44.0   5
466920 2021011500 10  200.0 12354 -51.3 -74.6 260  45.1   4
466920 2021011500 05  152.5 14060 -65.2 -79.8 251  48.6  12
466920 2021011500 02  152.0 14081 -65.4 -79.8 251  48.5  12
466920 2021011500 10  150.0 14161 -65.9 -80.9 252  47.9  11
466920 2021011500 02  103.0 16363 -80.6 -91.4 262  39.0  16
466920 2021011500 12  100.0 16529 -79.6 -91.6 264  35.0  13
466920 2021011500 06   90.8 17075 -81.1 -91.0 268  32.2  19
466920 2021011500 03   85.2 17431 -83.7 -91.8 256  27.5  25
466920 2021011500 02   81.9 17649 -80.9 -90.5 251  24.1  20
466920 2021011500 06   80.3 17759 -81.0 -90.3 248  24.4  21
466920 2021011500 06   75.0 18148 -81.9 -90.6 266  23.8  23
466920 2021011500 02   71.6 18408 -82.8 -91.1 267  25.6  25
466920 2021011500 10   70.0 18531 -81.5 -90.7 265  27.8  21
466920 2021011500 06   67.3 18755 -80.3 -90.1 266  30.2  20
466920 2021011500 02   61.4 19277 -77.6 -91.2 267  23.8  10
466920 2021011500 02   57.9 19611 -71.1 -91.7 259  25.3   3
466920 2021011500 02   55.8 19833 -72.5 -92.4 262  23.9   4
466920 2021011500 02   50.2 20466 -65.0 -92.6 253  17.8   1
466920 2021011500 10   50.0 20487 -64.9 -92.5 253  17.8   1
466920 2021011500 02   47.3 20823 -64.1 -93.6 246  12.7   1
466920 2021011500 20   47.2 20840 -64.1 -93.4 245  12.5   1
466920 2021011512 01 1013.8 00011  16.2  13.7  65   0.6  85
466920 2021011512 02 1008.9 00051  18.0  12.8  69   1.5  71
466920 2021011512 10 1000.0 00128  17.3  12.7  64   3.2  74
466920 2021011512 04  970.7 00381  15.3  12.0  82   6.1  80
466920 2021011512 06  948.4 00578  14.4  10.2  99   5.0  76
466920 2021011512 02  940.9 00644  13.9  10.2 107   4.7  78
466920 2021011512 10  925.0 00790  14.3   9.3 102   4.5  72
466920 2021011512 02  894.5 01074  12.9   7.4  66   2.5  69
466920 2021011512 02  875.1 01256  14.0 -33.4   8   2.2   2
466920 2021011512 02  869.3 01312  13.3  -5.3   7   2.2  26
466920 2021011512 02  852.8 01474  13.3 -35.2  11   1.5   2
466920 2021011512 10  850.0 01502  13.5 -21.9  12   1.3   6
466920 2021011512 02  847.5 01525  13.5  -9.1  14   1.0  19
466920 2021011512 02  845.7 01545  13.3  -3.6  18   0.8  30
466920 2021011512 04  837.0 01631  12.5  -4.3  72   0.6  30
466920 2021011512 02  733.7 02717   3.8  -4.4 262   4.7  55
466920 2021011512 02  727.9 02780   4.7  -6.9 272   4.4  42
466920 2021011512 10  700.0 03099   2.9 -15.4 348   1.2  24
466920 2021011512 04  695.3 03152   2.4 -16.1  21   1.1  24
466920 2021011512 02  685.9 03263   1.9 -21.9  33   2.4  15
466920 2021011512 02  669.3 03461   3.3 -47.1 337   3.9   1
466920 2021011512 06  661.7 03554   2.8 -47.1 313   5.0   1
466920 2021011512 06  644.4 03768   2.4 -35.7 287   8.7   4
466920 2021011512 02  629.6 03954   1.8 -45.6 302   8.6   1
466920 2021011512 06  609.7 04212  -0.5 -43.8 314  11.7   2
466920 2021011512 06  578.4 04631  -2.6 -36.0 282  14.1   5
466920 2021011512 06  553.4 04979  -4.9 -40.8 292  17.2   4
466920 2021011512 02  542.3 05138  -5.5 -43.0 297  20.8   3
466920 2021011512 02  522.1 05436  -3.1 -37.2 291  32.9   5
466920 2021011512 04  507.5 05660  -3.7 -42.2 291  39.1   3
466920 2021011512 10  500.0 05777  -4.1 -44.0 292  41.3   2
466920 2021011512 02  489.7 05941  -4.8 -42.7 290  42.2   3
466920 2021011512 06  466.1 06327  -8.0 -41.4 290  45.8   4
466920 2021011512 06  401.3 07473 -15.3 -45.7 264  38.7   5
466920 2021011512 10  400.0 07498 -15.6 -45.8 264  38.8   5
466920 2021011512 06  359.9 08286 -21.3 -49.0 263  38.2   6
466920 2021011512 10  300.0 09600 -31.4 -58.2 261  41.1   5
466920 2021011512 02  295.5 09709 -32.4 -58.1 263  41.6   6
466920 2021011512 02  274.8 10214 -34.3 -65.7 266  43.8   2
466920 2021011512 10  250.0 10869 -40.2 -65.7 264  42.5   4
466920 2021011512 02  237.1 11230 -43.6 -64.7 266  43.2   8
466920 2021011512 02  200.7 12331 -50.9 -75.7 255  47.1   3
466920 2021011512 10  200.0 12353 -51.1 -75.5 255  47.1   4
466920 2021011512 05  188.2 12744 -54.4 -75.6 259  48.7   6
466920 2021011512 06  164.9 13580 -60.8 -80.5 254  47.9   6
466920 2021011512 10  150.0 14163 -65.5 -83.2 261  48.1   7
466920 2021011512 06  128.3 15103 -72.5 -87.8 271  47.8   9
466920 2021011512 02  126.2 15195 -73.3 -88.1 272  46.8   9
466920 2021011512 06  112.3 15875 -76.3 -90.0 257  40.4  10
466920 2021011512 02  101.8 16436 -79.1 -88.9 265  34.3  20
466920 2021011512 02  100.1 16532 -78.7 -88.0 268  32.8  22
466920 2021011512 10  100.0 16538 -78.7 -88.0 268  32.8  22
466920 2021011512 06   81.2 17707 -82.9 -89.3 257  24.6  34
466920 2021011512 03   77.1 17998 -84.2 -89.6 264  26.0  40
466920 2021011512 06   71.1 18448 -82.6 -89.8 274  24.0  30
466920 2021011512 10   70.0 18532 -82.2 -90.2 269  23.3  26
466920 2021011512 06   68.4 18664 -80.5 -89.5 257  25.1  22
466920 2021011512 06   65.4 18921 -78.1 -90.0 265  18.7  14
466920 2021011512 02   62.7 19160 -78.2 -92.5 250  20.0   9
466920 2021011512 02   62.3 19195 -74.7 -90.6 247  19.5   7
466920 2021011512 06   60.2 19399 -72.4 -91.9 245  20.5   4
466920 2021011512 06   54.1 20025 -68.9 -92.2 262  17.6   2
466920 2021011512 06   51.6 20308 -68.3 -91.9 261  16.3   2
466920 2021011512 06   50.3 20464 -67.2 -91.7 242  14.3   2
466920 2021011512 10   50.0 20503 -67.0 -91.6 241  14.4   2
466920 2021011512 02   46.9 20883 -66.0 -91.4 243  15.9   2
466920 2021011512 06   46.6 20927 -66.3 -91.6 243  16.2   1
466920 2021011512 02   46.2 20979 -66.5 -92.0 246  16.4   1
466920 2021011512 04   44.7 21178 -64.9 -91.9 251  17.7   1
466920 2021011512 02   42.6 21474 -59.4 -90.7 266  14.4   0
466920 2021011512 06   40.6 21783 -58.9 -89.2 279   8.8   1
466920 2021011512 04   37.9 22205 -58.0 -88.2 256  13.1   1
466920 2021011512 06   37.1 22352 -57.4 -88.2 246  11.6   1
466920 2021011512 06   35.6 22615 -57.0 -87.7 260   8.6   1
466920 2021011512 02   35.1 22694 -56.6 -87.3 255   7.6   1
466920 2021011512 06   33.3 23034 -56.2 -87.5 207   6.6   1
466920 2021011512 06   31.9 23298 -55.5 -87.1 233   6.5   1
466920 2021011512 04   31.1 23469 -54.7 -86.6 215   5.6   1
466920 2021011512 06   30.6 23565 -55.2 -86.5 196   6.5   1
466920 2021011512 10   30.0 23694 -54.6 -86.5 211   8.3   1
466920 2021011512 06   29.7 23761 -54.7 -86.9 217   8.6   1
466920 2021011512 06   27.8 24184 -54.0 -86.0 175  12.1   1
466920 2021011512 06   26.3 24531 -53.1 -86.1 214   5.2   0
466920 2021011512 04   25.5 24737 -51.1 -85.1 238   0.3   0
466920 2021011512 06   23.9 25170 -50.7 -84.7 127   5.2   0
466920 2021011512 02   23.7 25211 -50.7 -84.6 129   6.5   0
466920 2021011512 04   23.2 25358 -51.3 -84.4 132   9.6   1
466920 2021011512 06   22.7 25501 -52.6 -84.8 125   7.7   1
466920 2021011512 06   21.7 25803 -52.7 -85.3  73   3.6   1
466920 2021011512 10   20.0 26308 -53.9 -85.4 114   6.5   1
466920 2021011512 06   19.9 26356 -54.2 -85.5 111   6.6   1
466920 2021011512 06   19.3 26547 -53.8 -85.8  85   7.9   1
466920 2021011512 02   18.4 26845 -55.2 -86.6  76   6.7   1
466920 2021011512 06   17.7 27083 -54.0 -86.1  74   5.1   1
466920 2021011512 04   16.3 27616 -53.2 -86.1  60   3.9   0
466920 2021011512 06   15.7 27871 -52.2 -85.3  34  10.2   1
466920 2021011512 02   15.2 28065 -52.0 -85.1  37   6.3   1
466920 2021011512 04   14.3 28464 -52.7 -85.3  27   3.0   1
466920 2021011512 02   13.9 28659 -53.0 -85.8  11   4.8   1
466920 2021011512 06   13.7 28753 -52.2 -85.6  35   5.0   0
466920 2021011512 06   13.4 28870 -51.4 -85.5  55   6.1   0
