stno: Observation's Number (Length: 6 digits)
yyyymmddhh: UTC Time, yyyy: year, mm: month, dd: day, hh: hour (Length: 11 digits)
Si: Significant Code (Length: 3 digits)
Press: Pressure (Uint: hpa, Length: 7 digits)
Heigh: Geopotential Height (Unit: gpm, Length: 6 digits)
Tx: Temperature (Unit: degrees Celsius, Length: 6 digits)
Td: Dew Point (Unit: degrees Celsius, Length: 6 digits)
Wd: Wind Direction (Unit: degrees 360, Length: 4 digits)
Ws: Wind Speed (Unit: m/s, Length: 6 digits)
RH: Relative Humidity (Unit: %, Length: 4 digits)
-----------------------------------------------------------
  stno yyyymmddhh Si  Press Heigh    Tx    Td  Wd    Ws  RH
-----------------------------------------------------------
466920 2021120100 01 1024.4 00011  15.3   7.4  70   4.2  59
466920 2021120100 10 1000.0 00214  13.3   5.6  58   7.0  59
466920 2021120100 06  958.4 00570   9.9   4.9  43   8.1  70
466920 2021120100 10  925.0 00863   7.0   4.0  51   9.2  80
466920 2021120100 10  850.0 01552   1.4   0.3  63  11.1  92
466920 2021120100 06  842.7 01621   0.9  -0.1  65  11.6  93
466920 2021120100 02  829.1 01752  -0.3  -0.3  59  10.8 100
466920 2021120100 06  827.2 01770  -0.5  -0.5  56  10.5 100
466920 2021120100 02  822.3 01817  -0.8  -0.8  46   9.6  99
466920 2021120100 02  821.1 01827  -0.8  -2.7  43   9.5  86
466920 2021120100 02  819.3 01848   0.8  -7.9  38   9.3  52
466920 2021120100 02  817.5 01864   2.7  -9.2  34   9.2  41
466920 2021120100 02  807.8 01963   5.9 -35.0   9   9.6   3
466920 2021120100 02  793.4 02110   8.4 -20.1 337  10.0  11
466920 2021120100 06  765.4 02405   8.2 -12.0 282  10.8  22
466920 2021120100 02  758.9 02477   7.9  -9.3 272  11.3  28
466920 2021120100 06  738.0 02704   5.8  -7.7 261  11.2  37
466920 2021120100 02  701.4 03118   2.1  -9.5 270  14.0  41
466920 2021120100 10  700.0 03134   2.3 -11.5 272  14.4  35
466920 2021120100 02  693.7 03207   3.2 -25.9 276  15.1   9
466920 2021120100 02  680.9 03358   3.5 -53.4 286  14.6   0
466920 2021120100 02  661.7 03590   4.0 -52.5 296  14.9   0
466920 2021120100 06  651.6 03714   3.3 -46.1 305  15.1   1
466920 2021120100 04  605.5 04302  -1.5 -40.8 290  13.5   3
466920 2021120100 06  594.2 04454  -2.5 -42.7 284  15.9   2
466920 2021120100 02  579.0 04658  -3.6 -41.6 288  17.1   3
466920 2021120100 02  571.0 04768  -2.5 -40.8 285  17.1   3
466920 2021120100 06  545.3 05132  -5.5 -37.9 298  20.8   5
466920 2021120100 10  500.0 05805  -9.1 -38.6 276  25.8   7
466920 2021120100 02  484.2 06051 -10.6 -38.1 272  27.4   8
466920 2021120100 06  477.6 06159 -10.0 -51.5 270  28.2   1
466920 2021120100 02  467.0 06331  -9.3 -45.4 270  31.7   3
466920 2021120100 02  427.0 07018 -12.6 -55.3 265  35.2   1
466920 2021120100 02  405.9 07407 -12.8 -47.0 269  40.0   3
466920 2021120100 02  404.7 07429 -12.8 -45.5 269  40.2   4
466920 2021120100 10  400.0 07519 -13.5 -43.9 267  41.1   5
466920 2021120100 06  371.5 08072 -17.6 -45.0 258  42.3   7
466920 2021120100 02  365.1 08203 -18.6 -45.5 257  41.6   7
466920 2021120100 10  300.0 09632 -30.8 -52.0 260  39.7  10
466920 2021120100 10  250.0 10896 -41.7 -57.6 262  40.6  16
466920 2021120100 02  235.5 11299 -45.3 -59.2 260  41.9  19
466920 2021120100 02  221.5 11703 -48.5 -60.3 261  41.9  24
466920 2021120100 10  200.0 12370 -52.7 -69.1 261  44.5  12
466920 2021120100 05  171.8 13337 -59.4 -77.4 255  47.3   8
466920 2021120100 02  160.2 13769 -62.6 -79.9 248  45.8   8
466920 2021120100 10  150.0 14171 -66.5 -79.9 249  44.9  14
466920 2021120100 02  129.4 15048 -74.8 -81.3 251  45.3  37
466920 2021120100 02  121.0 15432 -76.2 -87.0 256  42.5  18
466920 2021120100 03  108.3 16065 -80.9 -88.1 253  39.8  31
466920 2021120100 02  100.1 16511 -81.2 -90.0 255  39.4  23
466920 2021120100 10  100.0 16514 -81.2 -90.0 255  39.4  23
466920 2021120100 02   97.1 16676 -81.3 -90.9 259  36.2  20
466920 2021120100 02   90.8 17067 -74.8 -89.6 259  28.4   9
466920 2021120100 06   84.2 17501 -76.9 -89.3 262  21.1  13
466920 2021120100 02   83.6 17540 -77.1 -89.3 259  20.8  13
466920 2021120100 10   70.0 18565 -76.5 -88.5 260  16.8  14
466920 2021120100 06   66.2 18887 -76.2 -88.8 254  14.5  13
466920 2021120100 02   64.7 19022 -76.7 -91.1 257  16.5   9
466920 2021120100 02   63.7 19113 -70.1 -89.5 263  17.9   4
466920 2021120100 04   62.8 19200 -69.1 -90.9 264  18.3   3
466920 2021120100 02   59.8 19490 -62.1 -93.0 277  12.8   0
466920 2021120100 06   57.4 19743 -61.4 -90.2 277   9.8   1
466920 2021120100 02   57.2 19771 -61.3 -90.1 277   9.0   1
466920 2021120100 04   54.2 20104 -63.4 -88.9 232   1.9   2
466920 2021120100 02   51.3 20436 -65.9 -90.8 213   4.5   2
466920 2021120100 06   50.3 20555 -63.2 -91.1 218   7.0   1
466920 2021120100 10   50.0 20591 -62.9 -91.2 215   7.1   1
466920 2021120100 02   49.9 20602 -62.9 -91.1 213   7.2   1
466920 2021120100 06   48.5 20786 -63.3 -90.0 186   7.4   1
466920 2021120100 06   47.6 20892 -64.0 -90.0 190   7.2   1
466920 2021120100 06   46.3 21064 -63.6 -90.3 229   7.6   1
466920 2021120100 02   44.1 21366 -62.4 -89.6 214  10.1   1
466920 2021120100 06   43.9 21396 -62.5 -89.5 214  10.4   1
466920 2021120100 04   40.9 21830 -59.2 -89.4 253  12.7   1
466920 2021120100 02   38.6 22197 -55.6 -87.7 292   5.5   1
466920 2021120100 06   38.6 22202 -55.6 -87.7 294   5.4   1
466920 2021120100 02   36.3 22593 -55.4 -86.8  38   3.4   1
466920 2021120100 04   34.5 22905 -57.3 -87.1 142   0.3   1
466920 2021120100 10   30.0 23793 -57.6 -87.8 300   2.2   1
466920 2021120100 02   26.5 24586 -58.1 -87.5 271   0.3   1
466920 2021120100 04   24.9 24979 -56.5 -87.0 306   0.1   1
466920 2021120100 10   20.0 26370 -52.0 -85.3  95   1.8   0
466920 2021120100 02   19.8 26447 -51.0 -84.6  96   2.4   0
466920 2021120100 06   19.0 26697 -52.4 -84.5 134   5.6   1
466920 2021120100 06   18.6 26857 -53.3 -85.0 145   5.8   1
466920 2021120100 02   18.3 26957 -53.4 -85.3 173   4.7   1
466920 2021120100 06   17.6 27194 -51.8 -85.4 216   5.1   0
466920 2021120100 06   16.8 27500 -50.1 -84.4 224   5.1   0
466920 2021120100 02   16.1 27796 -49.4 -83.6 104   2.8   0
466920 2021120100 06   15.8 27910 -50.0 -83.6  99   5.1   1
466920 2021120100 02   14.4 28488 -53.3 -85.1 209   3.5   1
466920 2021120100 06   12.3 29507 -50.4 -84.5  70   5.0   0
466920 2021120100 06   11.2 30148 -48.8 -83.3 115   6.5   0
466920 2021120100 06   10.7 30438 -49.6 -83.6  95   6.6   0
466920 2021120100 06   10.4 30636 -48.7 -83.7  48   5.3   0
466920 2021120100 12   10.0 30876 -46.6 -82.9  60   7.0   0
466920 2021120100 06    9.7 31084 -47.7 -82.7  58   8.6   0
466920 2021120100 20    9.1 31510 -49.2 -83.0 107   5.5   1
466920 2021120112 01 1023.1 00011  16.2   9.6  70   3.9  65
466920 2021120112 10 1000.0 00205  14.3   8.1  52   7.5  66
466920 2021120112 06  994.9 00248  13.9   8.1  46   8.1  67
466920 2021120112 10  925.0 00855   8.1   6.4  56  12.9  89
466920 2021120112 02  912.5 00970   7.1   6.0  60  13.4  92
466920 2021120112 04  908.3 01005   6.8   5.7  63  13.5  92
466920 2021120112 06  877.9 01285   4.6   4.5  75  12.0  99
466920 2021120112 02  873.0 01332   4.3   4.3  75  12.0 100
466920 2021120112 10  850.0 01548   2.8   2.8  72  11.5 100
466920 2021120112 06  794.8 02089  -0.2  -0.2  50  12.9 100
466920 2021120112 06  784.4 02195  -1.0  -1.0  33   9.6 100
466920 2021120112 02  782.7 02212  -1.3  -1.3  28   8.6 100
466920 2021120112 02  781.0 02230  -1.8  -4.1  22   7.6  84
466920 2021120112 02  780.0 02240  -2.0  -8.3  17   7.0  62
466920 2021120112 02  778.6 02254  -1.6 -24.8  10   6.3  15
466920 2021120112 06  775.8 02281   1.3 -28.1 356   5.1   9
466920 2021120112 02  774.8 02294   2.3 -28.3 352   4.9   8
466920 2021120112 02  768.8 02357   4.6 -29.5 334   4.2   6
466920 2021120112 02  761.3 02436   5.2 -32.3 322   4.5   4
466920 2021120112 06  744.3 02619   4.7 -36.6 300   4.0   3
466920 2021120112 02  731.6 02757   3.9 -40.1 301   6.2   2
466920 2021120112 12  700.0 03119   5.7 -28.5 283   8.1   6
466920 2021120112 06  685.8 03286   4.9 -25.8 286   8.5   8
466920 2021120112 06  667.8 03501   3.2 -26.3 298  10.0   9
466920 2021120112 02  641.6 03824   1.3 -26.3 281  11.6  10
466920 2021120112 06  633.5 03926   1.6 -35.2 270  13.5   4
466920 2021120112 02  620.1 04101   2.2 -38.1 269  14.8   3
466920 2021120112 06  565.0 04841  -3.4 -33.7 291  17.1   7
466920 2021120112 04  530.9 05330  -6.8 -40.4 272  19.0   4
466920 2021120112 02  503.1 05746  -9.6 -37.5 264  24.9   8
466920 2021120112 06  500.7 05783  -9.9 -37.3 263  25.2   8
466920 2021120112 10  500.0 05794  -9.9 -37.3 263  25.3   8
466920 2021120112 02  491.6 05925  -8.9 -46.5 266  27.9   3
466920 2021120112 02  478.9 06127 -10.3 -46.1 267  31.4   3
466920 2021120112 02  471.1 06254  -9.4 -48.5 263  32.6   2
466920 2021120112 02  410.7 07301 -16.0 -54.9 271  38.5   2
466920 2021120112 10  400.0 07499 -15.5 -56.1 279  43.0   1
466920 2021120112 02  393.4 07624 -16.1 -55.8 280  46.1   1
466920 2021120112 06  388.9 07710 -16.2 -53.8 279  47.5   2
466920 2021120112 02  368.7 08112 -18.3 -48.0 275  47.3   5
466920 2021120112 04  358.3 08326 -20.1 -47.2 269  48.1   7
466920 2021120112 10  300.0 09609 -30.4 -58.5 274  46.2   4
466920 2021120112 02  254.6 10757 -39.5 -63.4 264  44.5   6
466920 2021120112 10  250.0 10883 -40.6 -63.5 265  44.2   6
466920 2021120112 02  223.0 11649 -47.8 -63.5 263  45.3  15
466920 2021120112 02  206.1 12161 -52.0 -64.8 263  44.1  20
466920 2021120112 02  200.8 12326 -53.2 -69.5 261  45.2  12
466920 2021120112 10  200.0 12355 -53.4 -69.4 261  45.2  13
466920 2021120112 02  179.9 13029 -59.3 -67.0 254  46.2  36
466920 2021120112 06  169.0 13416 -62.3 -72.2 258  47.3  26
466920 2021120112 02  153.3 14009 -66.9 -76.9 250  45.0  24
466920 2021120112 10  150.0 14147 -66.6 -79.8 248  44.1  15
466920 2021120112 02  147.9 14229 -67.0 -82.1 247  44.8  11
466920 2021120112 05  138.0 14643 -70.4 -82.7 240  49.0  16
466920 2021120112 06  117.0 15603 -77.4 -87.1 240  46.6  21
466920 2021120112 03  112.0 15853 -79.1 -87.8 245  44.2  24
466920 2021120112 02  100.1 16500 -76.2 -88.3 274  37.8  14
466920 2021120112 10  100.0 16504 -76.3 -88.3 274  37.8  14
466920 2021120112 04   86.0 17376 -76.9 -87.5 254  23.4  18
466920 2021120112 06   80.4 17756 -78.7 -89.3 245  26.0  17
466920 2021120112 02   79.9 17794 -78.8 -89.6 247  25.9  17
466920 2021120112 06   77.3 17984 -77.1 -88.5 259  23.7  16
466920 2021120112 10   70.0 18556 -75.1 -88.8 251  21.3  11
466920 2021120112 02   69.6 18592 -75.2 -89.3 251  22.0  10
466920 2021120112 06   69.2 18625 -74.5 -89.4 251  22.8   9
466920 2021120112 02   67.0 18817 -69.6 -89.5 261  22.4   4
466920 2021120112 06   64.9 19007 -69.3 -90.5 272  18.8   3
466920 2021120112 02   63.2 19164 -70.0 -90.7 267  18.2   3
466920 2021120112 06   60.3 19443 -67.0 -91.3 265  14.5   2
466920 2021120112 02   58.2 19653 -64.0 -91.1 234  12.1   1
466920 2021120112 06   57.5 19728 -64.2 -91.0 227  12.9   1
466920 2021120112 04   54.8 20022 -65.1 -90.2 243  10.4   2
466920 2021120112 20   54.6 20044 -65.1 -90.2 241  10.5   2
466920 2021120200 01 1021.6 00011  15.1  11.1  60   1.3  77
466920 2021120200 06 1003.5 00164  14.5   9.0  99   5.5  69
466920 2021120200 10 1000.0 00191  14.3   8.9 102   6.4  70
466920 2021120200 06  960.4 00533  11.6   8.3  65   7.1  80
466920 2021120200 06  925.7 00837   9.2   8.0  62  10.9  92
466920 2021120200 10  925.0 00845   9.1   7.9  62  10.9  92
466920 2021120200 02  916.1 00925   8.4   7.7  65  10.3  94
466920 2021120200 06  857.6 01470   5.3   3.5  78  10.4  87
466920 2021120200 10  850.0 01541   4.7   3.1  84  10.2  89
466920 2021120200 06  816.7 01864   2.4   0.7 117   8.6  88
466920 2021120200 02  811.2 01919   2.2   0.3 129   7.4  87
466920 2021120200 02  780.6 02230   2.4  -1.2 230   3.7  77
466920 2021120200 02  772.2 02318   4.9 -35.4 241   2.3   3
466920 2021120200 04  771.1 02330   4.9 -34.5 244   2.3   3
466920 2021120200 06  757.9 02470   4.9 -39.3 269   5.1   2
466920 2021120200 02  748.6 02572   5.0 -43.5 280   7.2   1
466920 2021120200 02  742.9 02635   5.0 -27.0 286   6.9   7
466920 2021120200 06  734.5 02726   4.1 -17.1 295   7.0  19
466920 2021120200 02  726.5 02815   3.2  -7.6 294   8.4  44
466920 2021120200 02  713.3 02964   3.4 -26.8 289  10.2   8
466920 2021120200 10  700.0 03116   2.5 -13.7 287  10.6  29
466920 2021120200 02  689.1 03241   2.0 -15.3 282  15.3  26
466920 2021120200 04  678.8 03365   3.0 -24.2 275  18.9  11
466920 2021120200 02  675.3 03405   3.4 -27.0 271  18.9   8
466920 2021120200 06  668.2 03492   2.7 -26.6 265  18.5   9
466920 2021120200 06  621.6 04072   0.1 -23.5 306  19.3  14
466920 2021120200 02  605.8 04279  -1.7 -24.4 305  22.9  15
466920 2021120200 02  595.5 04415  -1.0 -38.9 307  22.5   3
466920 2021120200 06  537.3 05223  -7.8 -39.8 296  22.1   5
466920 2021120200 02  524.0 05418  -9.2 -38.3 298  25.1   7
466920 2021120200 10  500.0 05778 -11.4 -32.9 294  29.9  15
466920 2021120200 02  452.7 06533 -15.1 -40.0 276  36.9  10
466920 2021120200 02  445.2 06660 -14.4 -46.7 272  39.5   4
466920 2021120200 06  444.2 06679 -14.5 -46.9 272  39.5   4
466920 2021120200 02  421.0 07084 -16.7 -46.2 280  41.3   5
466920 2021120200 06  403.7 07399 -15.5 -46.2 289  50.1   5
466920 2021120200 02  403.1 07408 -15.6 -45.5 289  50.2   5
466920 2021120200 10  400.0 07467 -15.9 -45.3 289  50.0   6
466920 2021120200 04  357.0 08316 -21.8 -44.6 278  51.4  10
466920 2021120200 02  323.5 09031 -26.6 -52.2 270  48.3   7
466920 2021120200 10  300.0 09573 -31.4 -55.9 269  50.0   7
466920 2021120200 02  268.1 10355 -38.7 -61.2 271  51.9   7
466920 2021120200 10  250.0 10832 -41.7 -66.2 272  53.5   5
466920 2021120200 02  219.3 11706 -48.4 -63.5 259  52.4  16
466920 2021120200 02  215.3 11830 -48.9 -68.0 260  51.7   9
466920 2021120200 10  200.0 12309 -51.5 -73.4 254  53.7   5
466920 2021120200 02  191.1 12602 -52.9 -77.6 250  54.1   3
466920 2021120200 10  150.0 14120 -65.0 -83.2 243  54.4   7
466920 2021120200 05  145.7 14296 -66.5 -83.0 242  55.7   8
466920 2021120200 06  117.5 15566 -76.9 -86.2 247  50.1  22
466920 2021120200 02  115.9 15639 -77.3 -87.4 251  46.2  20
466920 2021120200 02  113.2 15779 -74.7 -86.7 258  42.4  15
466920 2021120200 02  100.1 16492 -78.8 -87.1 280  40.0  26
466920 2021120200 10  100.0 16497 -78.9 -87.0 280  40.0  27
466920 2021120200 03   96.0 16723 -80.4 -87.0 277  34.4  34
466920 2021120200 06   85.0 17419 -77.8 -87.8 253  29.0  20
466920 2021120200 06   72.5 18332 -73.9 -88.6 273  23.1   9
466920 2021120200 02   72.4 18344 -73.8 -88.7 273  22.7   9
466920 2021120200 10   70.0 18542 -71.9 -89.0 269  21.6   6
466920 2021120200 02   65.7 18919 -69.3 -91.1 258  15.6   3
466920 2021120200 06   65.1 18970 -67.7 -90.9 254  16.0   2
466920 2021120200 02   62.7 19198 -63.9 -91.6 285  15.2   1
466920 2021120200 06   62.5 19223 -63.9 -91.6 288  14.6   1
466920 2021120200 04   59.8 19494 -64.6 -90.0 258   9.8   2
466920 2021120200 06   59.1 19559 -64.6 -90.0 250  10.3   2
466920 2021120200 06   57.1 19773 -63.9 -90.4 266  12.0   1
466920 2021120200 06   53.4 20185 -62.1 -89.5 261  12.2   1
466920 2021120200 20   51.3 20443 -62.2 -89.3 237  10.1   1
466920 2021120212 01 1019.7 00011  16.5  12.3  70   1.6  76
466920 2021120212 04 1018.6 00020  16.2  11.5  69   1.3  73
466920 2021120212 06 1000.6 00172  15.5  10.4  99   5.1  71
466920 2021120212 10 1000.0 00177  15.4  10.4  99   5.1  71
466920 2021120212 06  956.7 00550  12.3   9.2  63   7.3  81
466920 2021120212 06  938.1 00716  11.1   8.1  66   8.8  81
466920 2021120212 10  925.0 00832  10.2   8.0  68   8.7  86
466920 2021120212 02  911.4 00956   9.0   7.8  73   7.7  91
466920 2021120212 06  899.4 01066   8.5   6.3  80   6.5  85
466920 2021120212 06  868.9 01349   6.6   4.9 114   6.8  89
466920 2021120212 06  860.2 01431   5.9   4.6 110   5.1  91
466920 2021120212 02  859.0 01445   5.8   4.5 109   4.8  91
466920 2021120212 10  850.0 01531   6.6   3.4  85   2.6  79
466920 2021120212 04  841.2 01616   6.4   1.3  27   1.4  69
466920 2021120212 02  832.8 01699   6.0  -1.2 331   3.2  59
466920 2021120212 02  830.8 01717   6.1  -3.8 329   3.8  49
466920 2021120212 02  826.5 01761   8.7 -32.9 331   4.4   3
466920 2021120212 06  810.7 01918   7.3 -24.9 343   5.0   7
466920 2021120212 06  788.5 02147   5.8 -24.9 337   6.5   8
466920 2021120212 02  782.3 02210   5.3 -24.2 326   6.4   9
466920 2021120212 06  762.8 02419   5.8 -22.6 296   6.5  10
466920 2021120212 02  733.0 02743   4.2 -33.3 317   7.8   4
466920 2021120212 06  721.2 02873   4.3 -29.5 317   9.7   6
466920 2021120212 10  700.0 03115   2.1 -27.7 322   9.1   8
466920 2021120212 06  697.8 03140   1.8 -27.7 322   9.4   9
466920 2021120212 04  679.0 03360   0.4 -28.6 295   7.5   9
466920 2021120212 06  670.6 03459  -0.1 -31.3 281   8.9   7
466920 2021120212 02  667.5 03496  -0.2 -33.6 279   9.9   6
466920 2021120212 02  657.1 03621   1.0 -27.2 275  12.8  10
466920 2021120212 06  655.8 03639   1.0 -26.8 275  12.9  10
466920 2021120212 06  619.1 04098  -1.9 -26.9 298  21.1  12
466920 2021120212 02  599.7 04351  -2.7 -24.0 280  21.1  17
466920 2021120212 06  583.7 04565  -4.1 -26.8 265  21.6  15
466920 2021120212 06  542.9 05134  -7.2 -31.3 291  31.3  12
466920 2021120212 06  502.8 05726 -10.1 -35.4 291  40.3  10
466920 2021120212 10  500.0 05769 -10.3 -35.1 289  40.7  11
466920 2021120212 04  462.5 06365 -14.2 -36.1 286  39.6  13
466920 2021120212 02  435.4 06823 -16.2 -37.0 284  43.7  14
466920 2021120212 02  426.5 06976 -15.0 -36.5 286  49.1  14
466920 2021120212 04  424.5 07014 -15.1 -37.5 287  49.3  13
466920 2021120212 04  412.8 07223 -15.8 -41.7 284  46.1   8
466920 2021120212 02  402.4 07415 -15.8 -41.4 284  48.3   9
466920 2021120212 10  400.0 07462 -16.1 -40.6 284  48.7  10
466920 2021120212 02  369.4 08052 -21.0 -35.8 283  51.0  25
466920 2021120212 10  300.0 09553 -33.8 -53.9 278  48.4  11
466920 2021120212 02  288.3 09830 -36.1 -57.4 276  50.6   9
466920 2021120212 10  250.0 10809 -42.5 -66.6 276  53.2   5
466920 2021120212 02  246.1 10915 -42.9 -67.7 272  53.4   5
466920 2021120212 02  222.7 11583 -46.1 -70.4 262  58.0   4
466920 2021120212 10  200.0 12288 -52.2 -71.0 261  59.8   9
466920 2021120212 05  190.1 12615 -54.5 -74.4 261  60.7   7
466920 2021120212 10  150.0 14097 -65.1 -83.9 249  58.6   6
466920 2021120212 02  140.2 14506 -68.1 -85.8 247  56.8   7
466920 2021120212 06  134.8 14743 -69.5 -86.3 247  56.0   7
466920 2021120212 02  117.0 15579 -72.5 -86.1 259  46.4  12
466920 2021120212 12  100.0 16495 -75.4 -88.0 272  32.8  13
466920 2021120212 06   88.1 17227 -78.7 -87.9 237  33.3  22
466920 2021120212 03   85.4 17405 -79.6 -88.2 239  33.5  25
466920 2021120212 06   80.8 17717 -77.7 -87.5 254  30.2  20
466920 2021120212 06   77.1 17986 -75.8 -87.8 240  25.8  14
466920 2021120212 10   70.0 18549 -72.8 -89.3 243  25.4   7
466920 2021120212 02   69.8 18569 -72.6 -89.5 243  25.3   7
466920 2021120212 06   62.7 19204 -65.3 -91.3 264  22.6   1
466920 2021120212 02   60.4 19438 -63.7 -90.1 255  21.8   1
466920 2021120212 20   60.3 19447 -63.7 -90.1 254  21.7   1
466920 2021120300 01 1022.2 00011  11.1  10.6   0   0.0  97
466920 2021120300 02 1018.7 00040  12.7  10.2 359   0.7  84
466920 2021120300 02 1001.9 00180  12.2   9.7  82   1.9  84
466920 2021120300 10 1000.0 00193  12.3   9.2  88   2.4  81
466920 2021120300 02  993.4 00250  13.7   5.8  86   3.4  58
466920 2021120300 06  980.8 00358  12.9   5.5  62   5.1  60
466920 2021120300 10  925.0 00847   9.0   5.1  56   8.6  76
466920 2021120300 06  918.9 00901   8.5   5.0  58   8.8  78
466920 2021120300 02  903.1 01046   7.1   4.7  60   8.2  84
466920 2021120300 06  872.5 01328   5.4  -2.3  62   5.0  57
466920 2021120300 02  851.3 01528   4.2 -10.4  41   2.2  33
466920 2021120300 10  850.0 01541   4.3 -12.5  38   2.1  28
466920 2021120300 04  846.4 01576   6.0 -28.8  13   1.9   6
466920 2021120300 02  845.1 01588   6.8 -30.8   4   1.9   4
466920 2021120300 02  837.9 01659   6.9 -28.3 328   2.6   5
466920 2021120300 02  830.1 01736   7.3 -25.9 312   3.1   7
466920 2021120300 02  793.5 02103   4.1 -19.0 280   4.2  16
466920 2021120300 06  784.9 02190   4.3 -26.7 306   5.1   8
466920 2021120300 06  776.1 02283   3.9 -25.5 320   6.6   9
466920 2021120300 02  768.4 02364   3.5 -25.5 317   7.4   9
466920 2021120300 02  762.3 02429   4.3 -22.1 315   8.0  12
466920 2021120300 06  741.0 02658   2.4 -23.1 319   9.4  13
466920 2021120300 10  700.0 03117   1.0 -25.8 286  14.3  11
466920 2021120300 06  698.9 03130   0.9 -25.9 285  14.5  11
466920 2021120300 06  662.1 03561  -1.9 -30.4 290  18.6   9
466920 2021120300 02  660.6 03579  -2.0 -30.3 289  19.0   9
466920 2021120300 02  641.9 03808  -1.1 -26.3 271  22.6  12
466920 2021120300 06  620.3 04079  -2.5 -27.6 268  24.7  12
466920 2021120300 02  606.1 04263  -2.8 -28.6 274  27.7  11
466920 2021120300 02  601.3 04326  -2.0 -27.6 277  28.6  12
466920 2021120300 04  600.4 04339  -2.1 -27.7 278  28.7  12
466920 2021120300 02  579.0 04626  -4.3 -35.5 278  28.7   6
466920 2021120300 02  566.9 04790  -3.4 -37.5 275  28.3   5
466920 2021120300 06  512.7 05577  -9.5 -28.6 295  30.5  19
466920 2021120300 10  500.0 05770 -11.0 -26.7 292  32.8  26
466920 2021120300 02  472.5 06201 -14.1 -31.0 281  34.4  22
466920 2021120300 02  430.6 06903 -16.6 -23.7 284  39.1  54
466920 2021120300 02  424.5 07012 -17.0 -26.7 282  38.7  42
466920 2021120300 02  410.3 07268 -16.5 -33.7 282  40.5  21
466920 2021120300 06  408.1 07310 -16.8 -33.6 283  40.6  22
466920 2021120300 10  400.0 07458 -17.7 -35.6 287  40.0  19
466920 2021120300 02  395.0 07553 -18.0 -40.1 287  40.2  12
466920 2021120300 02  315.7 09182 -31.2 -41.1 280  53.0  37
466920 2021120300 10  300.0 09544 -32.9 -47.9 284  54.9  21
466920 2021120300 02  283.2 09945 -34.8 -57.4 286  57.4   8
466920 2021120300 06  273.6 10186 -36.8 -58.8 287  60.4   8
466920 2021120300 10  250.0 10802 -42.2 -62.3 286  57.7   9
466920 2021120300 04  220.2 11650 -47.6 -69.1 265  53.9   7
466920 2021120300 10  200.0 12278 -52.9 -68.9 258  58.2  13
466920 2021120300 02  198.8 12319 -52.9 -71.0 258  59.2   9
466920 2021120300 05  193.1 12507 -52.9 -73.2 261  61.7   7
466920 2021120300 10  150.0 14086 -65.7 -82.1 249  60.6   9
466920 2021120300 06  141.7 14425 -68.6 -82.1 249  61.2  13
466920 2021120300 02  139.3 14530 -69.5 -83.2 250  60.0  12
466920 2021120300 04  129.8 14953 -72.0 -85.4 260  59.1  13
466920 2021120300 06  119.5 15436 -74.1 -83.8 273  53.0  22
466920 2021120300 03  105.9 16130 -78.4 -85.0 271  44.3  35
466920 2021120300 02  100.1 16455 -76.5 -85.7 261  39.7  23
466920 2021120300 10  100.0 16459 -76.5 -85.7 261  39.7  23
466920 2021120300 02   99.9 16464 -76.5 -85.8 261  39.6  23
466920 2021120300 02   96.4 16671 -77.3 -86.9 257  39.5  22
466920 2021120300 06   91.1 17001 -76.6 -88.2 254  44.3  15
466920 2021120300 02   84.2 17456 -73.7 -86.7 270  36.8  13
466920 2021120300 06   81.5 17640 -75.1 -87.2 270  35.0  15
466920 2021120300 02   78.1 17886 -76.3 -88.9 263  29.0  13
466920 2021120300 06   76.1 18037 -70.7 -88.4 255  26.3   6
466920 2021120300 02   75.8 18063 -70.0 -88.4 256  26.4   5
466920 2021120300 06   73.0 18285 -67.0 -89.8 271  24.8   3
466920 2021120300 02   72.6 18320 -67.0 -89.8 271  24.2   3
466920 2021120300 10   70.0 18543 -67.9 -89.1 271  21.1   3
466920 2021120300 06   68.0 18714 -66.3 -88.6 267  17.0   3
466920 2021120300 06   65.7 18929 -68.0 -88.6 251  16.7   4
466920 2021120300 02   64.8 19010 -68.6 -89.4 257  16.6   4
466920 2021120300 06   63.2 19158 -66.1 -88.9 278  16.9   3
466920 2021120300 04   58.8 19596 -65.0 -89.1 275  11.5   2
466920 2021120300 02   54.9 20016 -63.9 -88.9 270  11.9   2
466920 2021120300 04   52.5 20291 -59.2 -88.0 272  16.9   1
466920 2021120300 06   51.0 20471 -57.2 -87.1 265  15.5   1
466920 2021120300 02   50.5 20539 -56.9 -86.4 267  15.7   1
466920 2021120300 10   50.0 20601 -57.1 -86.0 272  15.9   1
466920 2021120300 06   48.7 20764 -57.4 -85.8 277  14.8   1
466920 2021120300 06   45.3 21219 -59.9 -86.9 236  13.1   1
466920 2021120300 06   43.3 21496 -59.6 -86.8 248  10.2   1
466920 2021120300 06   42.0 21695 -59.2 -86.7 223   9.0   1
466920 2021120300 02   40.5 21924 -60.4 -87.0 234  11.5   2
466920 2021120300 06   37.6 22390 -58.8 -86.4 245  14.3   1
466920 2021120300 02   36.1 22648 -56.5 -86.3 279  10.2   1
466920 2021120300 06   35.5 22744 -56.6 -85.8 290   8.5   1
466920 2021120300 06   34.8 22882 -56.7 -85.5 286   6.6   1
466920 2021120300 02   33.1 23190 -57.9 -86.1 226   5.2   1
