stno: Observation's Number (Length: 6 digits)
yyyymmddhh: UTC Time, yyyy: year, mm: month, dd: day, hh: hour (Length: 11 digits)
Si: Significant Code (Length: 3 digits)
Press: Pressure (Uint: hpa, Length: 7 digits)
Heigh: Geopotential Height (Unit: gpm, Length: 6 digits)
Tx: Temperature (Unit: degrees Celsius, Length: 6 digits)
Td: Dew Point (Unit: degrees Celsius, Length: 6 digits)
Wd: Wind Direction (Unit: degrees 360, Length: 4 digits)
Ws: Wind Speed (Unit: m/s, Length: 6 digits)
RH: Relative Humidity (Unit: %, Length: 4 digits)
-----------------------------------------------------------
  stno yyyymmddhh Si  Press Heigh    Tx    Td  Wd    Ws  RH
-----------------------------------------------------------
466920 2020080100 01 1007.5 00011  28.4  23.3 199   0.8  74
466920 2020080100 10 1000.0 00080  27.8  22.7 170   1.3  73
466920 2020080100 10  925.0 00769  25.2  18.9 110   2.3  68
466920 2020080100 04  895.7 01052  24.1  17.5 157   0.1  66
466920 2020080100 10  850.0 01507  21.7  12.9 147   4.7  57
466920 2020080100 06  832.2 01692  21.4  11.0 140   7.1  51
466920 2020080100 02  809.8 01928  20.5   9.7 151   9.8  49
466920 2020080100 06  804.9 01982  20.2   9.5 152  10.4  50
466920 2020080100 06  733.9 02771  15.1   6.2 135   7.5  55
466920 2020080100 06  701.3 03155  12.6   3.0 144   8.2  51
466920 2020080100 10  700.0 03170  12.5   2.6 144   8.3  50
466920 2020080100 02  694.0 03242  12.2  -0.1 131   8.3  42
466920 2020080100 06  689.5 03297  11.9  -0.3 124   8.5  42
466920 2020080100 02  684.6 03358  11.4   2.8 123   9.0  55
466920 2020080100 06  662.6 03629  10.0  -3.1 117   8.0  39
466920 2020080100 02  646.0 03837   8.6  -6.8 122   9.8  32
466920 2020080100 02  640.9 03904   7.7  -1.1 123   9.9  53
466920 2020080100 02  639.0 03928   7.9  -6.7 126   9.6  34
466920 2020080100 06  627.6 04078   6.8  -4.7 138   7.7  43
466920 2020080100 06  615.3 04240   5.8  -7.5 124   9.5  37
466920 2020080100 06  593.9 04527   3.9  -7.7 141   9.7  42
466920 2020080100 02  590.6 04573   3.6  -7.2 141   9.1  45
466920 2020080100 02  582.8 04682   2.9 -10.2 132   8.7  37
466920 2020080100 02  579.8 04723   2.8 -14.7 122   8.7  26
466920 2020080100 06  576.1 04775   2.4 -10.8 115   9.0  36
466920 2020080100 02  567.0 04906   1.6  -9.7 127   8.3  42
466920 2020080100 02  547.1 05189   1.0 -25.5 128   9.5  11
466920 2020080100 06  543.1 05249   0.8 -24.1 131   9.7  13
466920 2020080100 06  526.8 05494   0.0 -27.9 104  10.7  10
466920 2020080100 06  517.3 05639  -1.2 -26.2 108  10.8  13
466920 2020080100 10  500.0 05909  -2.7 -22.5 103   8.3  20
466920 2020080100 02  496.1 05969  -2.9 -23.2 103   7.3  19
466920 2020080100 06  495.1 05989  -2.8 -23.9 102   6.9  17
466920 2020080100 06  480.8 06219  -3.9 -32.8  79   6.5   8
466920 2020080100 06  457.0 06616  -6.9 -34.2  91   5.1   9
466920 2020080100 04  431.4 07062 -10.4 -41.5  75   2.6   5
466920 2020080100 10  400.0 07640 -14.2 -43.7  94   3.3   6
466920 2020080100 02  370.7 08213 -18.1 -50.1  86   3.1   4
466920 2020080100 02  325.2 09178 -24.4 -38.5 160   1.2  26
466920 2020080100 02  321.1 09270 -25.0 -46.4 179   1.7  11
466920 2020080100 02  319.6 09304 -25.2 -51.2 181   1.8   7
466920 2020080100 02  317.1 09361 -25.7 -38.6 186   2.0  28
466920 2020080100 10  300.0 09760 -29.0 -39.4 153   3.7  36
466920 2020080100 02  279.2 10269 -33.7 -39.3 191   3.2  57
466920 2020080100 04  271.9 10454 -34.9 -45.7 266   0.3  32
466920 2020080100 02  271.2 10471 -34.9 -46.5 305   0.5  29
466920 2020080100 10  250.0 11035 -39.5 -43.4 323   4.6  66
466920 2020080100 06  248.3 11082 -39.9 -43.6 325   5.0  67
466920 2020080100 02  246.5 11132 -40.4 -43.6 330   5.5  71
466920 2020080100 02  237.7 11378 -42.2 -47.4 332   5.7  57
466920 2020080100 06  226.3 11707 -45.2 -47.9 331   5.1  74
466920 2020080100 02  225.8 11722 -45.4 -48.0 331   5.1  75
466920 2020080100 02  212.4 12126 -49.0 -52.2  12   5.0  69
466920 2020080100 06  212.2 12133 -49.1 -52.3  12   5.1  68
466920 2020080100 02  210.2 12197 -49.6 -55.9   7   6.2  48
466920 2020080100 10  200.0 12518 -52.6 -56.4   6   6.6  63
466920 2020080100 02  199.7 12527 -52.6 -56.5   6   6.7  63
466920 2020080100 02  197.8 12591 -53.2 -58.0   6   7.4  56
466920 2020080100 06  197.1 12613 -53.3 -58.7   6   7.6  52
466920 2020080100 02  194.3 12705 -53.6 -66.1 358   7.9  20
466920 2020080100 06  186.9 12954 -55.8 -59.2 343   7.8  65
466920 2020080100 02  185.8 12991 -56.1 -58.9 344   7.6  70
466920 2020080100 02  175.3 13359 -58.8 -63.7   0   6.6  53
466920 2020080100 06  174.5 13388 -59.1 -63.9   1   7.2  53
466920 2020080100 06  161.5 13869 -62.9 -64.6 343  11.4  80
466920 2020080100 02  157.3 14029 -63.8 -65.3 357  12.7  82
466920 2020080100 02  156.7 14054 -63.9 -65.3 359  13.0  83
466920 2020080100 02  150.4 14306 -64.8 -72.3   9  13.7  35
466920 2020080100 10  150.0 14321 -65.0 -72.6   9  13.5  35
466920 2020080100 02  144.0 14567 -66.1 -74.2  15  13.0  32
466920 2020080100 06  142.4 14637 -66.3 -73.0  18  14.6  39
466920 2020080100 02  139.8 14749 -66.5 -70.2  19  17.1  60
466920 2020080100 02  132.9 15053 -68.7 -71.6  13  16.1  66
466920 2020080100 06  129.7 15196 -69.3 -75.2  15  17.4  43
466920 2020080100 02  127.1 15319 -69.4 -78.1  11  16.6  28
466920 2020080100 06  114.9 15918 -71.0 -83.7  13  10.1  14
466920 2020080100 04  112.2 16057 -71.2 -86.1  20   7.9  10
466920 2020080100 02  100.9 16680 -73.9 -86.2  41  15.9  14
466920 2020080100 12  100.0 16734 -73.9 -86.2  43  16.7  14
466920 2020080100 06   92.1 17209 -74.5 -86.9  58  17.5  14
466920 2020080100 03   86.6 17569 -76.2 -88.4  55  17.7  14
466920 2020080100 06   79.9 18033 -75.8 -89.1  53  16.9  11
466920 2020080100 02   75.8 18342 -74.6 -89.8  60  18.9   8
466920 2020080100 04   75.5 18368 -74.2 -89.7  61  19.0   8
466920 2020080100 10   70.0 18810 -69.8 -91.2  74  12.2   3
466920 2020080100 06   68.8 18914 -68.4 -90.9  84  12.5   3
466920 2020080100 06   66.9 19080 -68.4 -91.4  70  15.0   2
466920 2020080100 02   65.9 19173 -67.2 -91.1  76  15.6   2
466920 2020080100 06   63.7 19373 -68.3 -91.0  91  13.0   2
466920 2020080100 02   62.7 19470 -68.8 -91.4  86  12.4   2
466920 2020080100 06   56.5 20101 -65.0 -91.4  62  10.2   1
466920 2020080100 02   54.1 20364 -63.6 -91.7  64  15.0   1
466920 2020080100 04   53.0 20488 -63.3 -91.5  67  17.3   1
466920 2020080100 04   50.8 20754 -64.4 -91.5  75  16.7   1
466920 2020080100 10   50.0 20848 -64.4 -91.7  74  16.8   1
466920 2020080100 06   44.2 21598 -63.2 -92.3  88  19.3   1
466920 2020080100 02   42.9 21788 -63.0 -92.2  88  18.2   1
466920 2020080100 02   38.0 22543 -59.3 -91.5  93  20.5   0
466920 2020080100 02   34.3 23178 -62.2 -92.2  91  17.4   1
466920 2020080100 04   34.2 23188 -62.2 -92.2  90  17.5   1
466920 2020080100 10   30.0 24011 -59.1 -91.9  80  22.2   0
466920 2020080100 06   28.6 24320 -57.3 -91.5  78  24.1   0
466920 2020080100 04   27.6 24544 -56.7 -90.8  88  25.9   0
466920 2020080100 06   24.0 25414 -55.2 -91.0  82  23.4   0
466920 2020080100 10   20.0 26605 -49.5 -87.5 108  18.3   0
466920 2020080100 02   19.7 26714 -48.8 -87.1 112  18.1   0
466920 2020080100 06   16.6 27842 -51.4 -88.8 121  19.7   0
466920 2020080100 06   15.9 28112 -51.1 -88.6 103  19.2   0
466920 2020080100 06   15.0 28491 -51.3 -88.7 115  17.1   0
466920 2020080100 02   13.8 29009 -51.6 -88.9  97  19.1   0
466920 2020080100 06   13.2 29314 -50.7 -88.4  79  22.9   0
466920 2020080100 05   10.7 30688 -44.3 -84.1  75  33.0   0
466920 2020080100 20   10.0 31200 -40.5 -81.6  81  32.2   0
466920 2020080112 01 1007.1 00011  31.1  24.5  64   1.5  68
466920 2020080112 10 1000.0 00076  30.9  23.9  83   1.3  66
466920 2020080112 10  925.0 00770  25.0  22.7 275   3.2  87
466920 2020080112 10  850.0 01509  20.2  20.0 212   3.2  99
466920 2020080112 04  814.9 01873  17.7  17.4 207   0.8  97
466920 2020080112 02  803.8 01991  16.8  16.4 174   1.9  97
466920 2020080112 02  796.1 02074  16.9  16.6 187   2.4  97
466920 2020080112 02  783.4 02210  14.8  12.4 161   3.1  85
466920 2020080112 06  733.1 02772  12.4   9.9 165   5.0  84
466920 2020080112 02  727.3 02838  12.1   9.1 159   5.6  81
466920 2020080112 02  703.6 03117  13.3   2.0 126   8.5  45
466920 2020080112 10  700.0 03160  13.2   1.1 123   8.9  43
466920 2020080112 06  689.8 03283  12.4   0.5 115   9.6  44
466920 2020080112 02  620.3 04165   6.4  -3.3 106   9.7  49
466920 2020080112 06  588.7 04592   4.3  -9.0 105   8.6  37
466920 2020080112 02  568.3 04879   2.4 -13.9 111   9.5  28
466920 2020080112 02  562.4 04964   1.8  -8.9 114   9.9  45
466920 2020080112 02  526.6 05489  -1.0 -21.9 117  10.7  18
466920 2020080112 04  523.3 05541  -1.5 -17.3 115  10.7  29
466920 2020080112 02  519.0 05607  -2.0 -15.8 114  10.7  33
466920 2020080112 10  500.0 05901  -3.6 -21.2 114  10.4  24
466920 2020080112 02  497.7 05937  -3.6 -27.4 113  10.2  13
466920 2020080112 06  486.1 06122  -5.1 -24.6 124   8.4  20
466920 2020080112 02  471.4 06363  -7.3 -21.0 123   7.9  32
466920 2020080112 02  463.3 06498  -8.2 -24.9 118   6.4  24
466920 2020080112 02  458.4 06582  -8.1 -31.6 117   6.9  13
466920 2020080112 06  451.8 06692  -8.8 -32.1 116   7.1  13
466920 2020080112 06  430.5 07065 -11.1 -35.7  93   8.5  11
466920 2020080112 06  415.0 07345 -12.1 -41.7 105   8.9   6
466920 2020080112 10  400.0 07627 -14.1 -41.8  82   6.8   7
466920 2020080112 02  397.0 07683 -14.6 -41.9  80   6.5   7
466920 2020080112 02  393.3 07753 -14.1 -41.0  78   5.2   8
466920 2020080112 06  393.0 07760 -14.1 -41.0  77   5.1   8
466920 2020080112 06  371.6 08182 -16.9 -42.9  85   5.0   8
466920 2020080112 06  368.1 08251 -17.2 -44.7 103   7.8   7
466920 2020080112 02  358.3 08454 -18.3 -53.8  79   6.1   2
466920 2020080112 02  346.3 08707 -19.6 -38.7  62   5.6  16
466920 2020080112 06  332.7 09004 -22.3 -37.7  28   5.0  23
466920 2020080112 06  319.3 09307 -24.8 -36.0  39   5.5  34
466920 2020080112 02  307.6 09574 -27.3 -37.1  20   3.7  39
466920 2020080112 10  300.0 09754 -28.8 -39.6  19   4.2  35
466920 2020080112 06  296.1 09847 -29.6 -41.0   9   5.0  32
466920 2020080112 02  287.6 10056 -31.2 -44.0  25   3.3  27
466920 2020080112 02  276.6 10332 -33.4 -40.2  45   5.5  50
466920 2020080112 06  274.1 10394 -33.7 -41.1  49   5.0  47
466920 2020080112 02  270.5 10486 -34.3 -46.4  45   4.0  28
466920 2020080112 04  263.5 10667 -35.6 -44.2  35   1.5  41
466920 2020080112 02  262.2 10705 -36.0 -43.8  17   1.6  44
466920 2020080112 02  252.8 10954 -38.2 -48.8 337   3.4  32
466920 2020080112 10  250.0 11034 -38.6 -53.5 321   4.6  19
466920 2020080112 06  246.6 11125 -39.1 -55.0 305   5.1  17
466920 2020080112 06  242.2 11250 -40.1 -54.9 301   6.0  19
466920 2020080112 02  232.8 11521 -41.9 -60.2 330  10.0  12
466920 2020080112 06  230.6 11582 -42.4 -60.1 333  10.8  13
466920 2020080112 06  215.0 12051 -46.2 -59.7 338  14.4  20
466920 2020080112 02  210.1 12207 -47.7 -59.2 328  15.6  25
466920 2020080112 02  202.1 12460 -49.9 -57.3 322  16.8  41
466920 2020080112 02  200.1 12523 -50.3 -53.0 320  16.8  73
466920 2020080112 10  200.0 12528 -50.4 -53.0 320  16.8  73
466920 2020080112 02  197.8 12598 -51.0 -57.2 318  16.9  48
466920 2020080112 02  195.9 12664 -51.5 -55.4 318  17.0  63
466920 2020080112 02  191.8 12799 -52.7 -57.3 319  17.1  57
466920 2020080112 06  190.2 12853 -53.0 -62.0 320  17.3  33
466920 2020080112 02  189.6 12872 -53.1 -62.9 320  17.2  30
466920 2020080112 02  183.5 13085 -54.6 -64.5 327  16.8  29
466920 2020080112 02  174.5 13403 -57.4 -64.3 332  16.1  41
466920 2020080112 06  168.9 13610 -59.1 -67.9 337  14.8  31
466920 2020080112 02  167.6 13655 -59.5 -69.3 339  14.4  27
466920 2020080112 02  165.3 13741 -59.5 -78.4 343  13.4   7
466920 2020080112 06  150.6 14322 -63.9 -78.4  15  13.5  13
466920 2020080112 10  150.0 14344 -64.0 -78.5  15  13.5  13
466920 2020080112 06  135.4 14962 -68.1 -80.0   6  13.0  17
466920 2020080112 03  114.9 15938 -73.4 -82.5  39  17.1  25
466920 2020080112 06  113.4 16017 -73.1 -81.7  43  16.8  27
466920 2020080112 06  106.5 16380 -73.4 -83.3  31  11.7  22
466920 2020080112 02  100.1 16743 -74.5 -86.5  54  12.4  15
466920 2020080112 10  100.0 16748 -74.5 -86.5  54  12.4  15
466920 2020080112 02   97.0 16927 -75.1 -85.9  43  11.3  18
466920 2020080112 06   90.0 17358 -74.8 -87.8  40  15.1  13
466920 2020080112 04   81.5 17941 -71.9 -89.3  54  17.9   6
466920 2020080112 06   80.1 18046 -72.4 -89.6  61  17.2   6
466920 2020080112 06   73.0 18588 -72.0 -90.0  51  13.7   5
466920 2020080112 10   70.0 18835 -70.5 -90.4  84  12.8   4
466920 2020080112 06   69.7 18866 -70.6 -90.6  86  12.7   4
466920 2020080112 06   67.3 19071 -69.2 -90.7  72   9.6   3
466920 2020080112 06   64.9 19290 -69.9 -90.5  90  12.6   4
466920 2020080112 06   62.5 19509 -68.9 -90.9  55  13.5   3
466920 2020080112 02   61.3 19631 -68.6 -90.7  55  13.6   3
466920 2020080112 02   58.9 19868 -70.1 -91.3  54  13.0   3
466920 2020080112 02   53.6 20430 -67.8 -91.9  68  15.5   2
466920 2020080112 06   53.4 20457 -66.8 -91.6  69  15.9   2
466920 2020080112 02   52.2 20595 -64.4 -91.4  84  16.3   1
466920 2020080112 06   50.7 20767 -65.0 -91.1  97  14.6   1
466920 2020080112 12   50.0 20854 -65.6 -91.6  97  13.2   1
466920 2020080112 06   48.2 21074 -64.7 -91.4  71  15.5   1
466920 2020080112 06   45.0 21492 -62.9 -91.2  89  17.9   1
466920 2020080112 04   41.0 22074 -61.6 -91.3  82  22.5   1
466920 2020080112 06   38.7 22430 -59.4 -90.8  74  21.1   0
466920 2020080112 02   36.2 22852 -57.0 -89.8  78  20.1   0
466920 2020080112 06   31.4 23758 -56.0 -89.1  91  20.3   0
466920 2020080112 04   30.2 23998 -54.0 -89.3  82  13.7   0
466920 2020080112 12   30.0 24046 -53.7 -89.0  81  14.1   0
466920 2020080112 06   25.0 25214 -56.2 -89.9  79  19.2   0
466920 2020080112 02   23.2 25667 -56.7 -90.1  85  20.9   0
466920 2020080112 16   20.0 26631 -54.8 -89.1  99  21.3   0
466920 2020080112 06   17.7 27423 -52.8 -89.8  76  27.5   0
466920 2020080112 02   17.2 27584 -52.5 -88.9  77  28.2   0
466920 2020080112 02   16.4 27911 -53.6 -89.2  83  29.7   0
466920 2020080112 06   15.3 28372 -49.5 -87.5  79  29.8   0
466920 2020080112 06   14.3 28814 -44.8 -84.5  98  30.4   0
466920 2020080112 05   13.4 29213 -41.9 -82.5  86  31.2   0
466920 2020080112 02   13.0 29465 -39.5 -80.9  98  26.7   0
466920 2020080112 06   12.6 29653 -39.4 -80.9 105  23.8   0
466920 2020080112 04   12.3 29826 -39.4 -80.9  99  21.7   0
466920 2020080112 02   12.2 29871 -39.2 -80.7  96  22.0   0
466920 2020080112 06   11.8 30129 -40.1 -81.3  91  24.7   0
466920 2020080112 04   11.0 30601 -39.2 -80.8  94  11.7   0
466920 2020080112 10   10.0 31231 -41.0 -81.9  95  23.1   0
466920 2020080112 06    9.9 31281 -41.1 -82.0  96  23.6   0
466920 2020080112 06    9.2 31833 -41.9 -82.5  82  21.4   0
466920 2020080112 02    8.7 32193 -42.3 -82.8  96  22.9   0
466920 2020080112 06    8.4 32384 -40.9 -81.8  98  25.2   0
466920 2020080112 06    7.9 32846 -39.2 -80.8  75  21.8   0
466920 2020080112 20    7.4 33281 -39.8 -81.2  73  26.5   0
466920 2020080200 01 1007.7 00011  29.9  23.4 290   0.1  68
466920 2020080200 10 1000.0 00081  28.9  23.0  63   1.4  70
466920 2020080200 02  955.9 00480  25.0  22.6 101   2.3  86
466920 2020080200 10  925.0 00769  23.4  20.2 356   1.2  81
466920 2020080200 02  874.8 01255  19.7  18.3 109   4.2  91
466920 2020080200 06  854.6 01458  19.0  16.4 109   5.0  85
466920 2020080200 10  850.0 01503  18.8  15.9 109   5.2  83
466920 2020080200 02  847.2 01532  18.7  16.0 109   5.3  84
466920 2020080200 02  705.4 03093  13.0   6.2  97   7.0  63
466920 2020080200 10  700.0 03158  12.6   5.5  98   7.0  61
466920 2020080200 06  687.6 03307  11.6   4.6  96   6.5  61
466920 2020080200 06  650.9 03765   9.1   0.0 112   5.6  52
466920 2020080200 02  644.7 03843   8.7  -1.4 107   5.5  49
466920 2020080200 02  614.0 04246   6.2   0.1 103   5.2  64
466920 2020080200 02  602.2 04405   5.4  -8.7 106   6.3  35
466920 2020080200 02  596.3 04485   4.4  -1.1 105   6.5  67
466920 2020080200 02  576.6 04758   3.0  -7.1  92   6.9  47
466920 2020080200 06  574.5 04787   2.8  -4.8  92   7.0  57
466920 2020080200 02  557.6 05028   1.2  -5.8  94   7.0  59
466920 2020080200 02  544.5 05220   0.4  -8.0  99   7.6  52
466920 2020080200 02  536.6 05337   0.5 -18.5 101   8.2  22
466920 2020080200 02  522.2 05556  -0.7 -11.4 100   8.2  44
466920 2020080200 02  514.2 05679  -1.1 -30.1 100   8.7   8
466920 2020080200 02  511.9 05713  -1.6 -16.7  99   8.8  30
466920 2020080200 02  509.8 05747  -1.7 -31.2  99   8.9   8
466920 2020080200 06  506.4 05800  -2.2 -17.9  99   9.0  28
466920 2020080200 02  500.2 05898  -2.7 -16.9  96   8.5  32
466920 2020080200 10  500.0 05901  -2.8 -17.3  96   8.5  31
466920 2020080200 04  485.5 06134  -3.5 -32.2  80   9.7   8
466920 2020080200 02  474.6 06312  -4.2 -30.4  66   7.9  11
466920 2020080200 06  474.2 06320  -4.3 -30.4  66   7.9  11
466920 2020080200 06  435.8 06980  -8.8 -23.6 115   7.4  29
466920 2020080200 06  418.9 07281 -11.8 -22.3 111   6.5  41
466920 2020080200 02  415.2 07351 -12.5 -22.8 101   5.6  41
466920 2020080200 06  413.2 07389 -12.5 -26.6  91   5.0  30
466920 2020080200 02  406.2 07517 -12.4 -39.6  73   4.9   8
466920 2020080200 06  404.7 07546 -12.4 -42.4  79   5.0   6
466920 2020080200 10  400.0 07635 -13.1 -41.0  84   4.8   7
466920 2020080200 04  362.5 08380 -18.1 -50.7  52   1.5   4
466920 2020080200 02  356.3 08506 -18.9 -48.3  44   2.3   5
466920 2020080200 06  330.1 09069 -23.4 -50.9  99   5.1   6
466920 2020080200 06  325.1 09178 -24.2 -47.1  87   5.6  10
466920 2020080200 06  319.4 09310 -25.5 -45.0 105   5.0  14
466920 2020080200 10  300.0 09762 -29.5 -45.3  83   4.5  20
466920 2020080200 06  295.5 09868 -30.1 -46.3  68   5.0  19
466920 2020080200 06  285.9 10104 -31.4 -47.4  98   6.5  19
466920 2020080200 06  279.9 10252 -32.7 -48.8  83   5.8  18
466920 2020080200 06  258.6 10804 -37.6 -51.9  80   8.2  21
466920 2020080200 10  250.0 11035 -39.6 -52.7  91   7.0  23
466920 2020080200 06  245.6 11156 -40.5 -53.9 102   6.8  22
466920 2020080200 06  238.8 11347 -42.2 -55.6  88   9.3  22
466920 2020080200 06  227.4 11676 -45.4 -56.3 105   7.9  28
466920 2020080200 02  225.6 11730 -45.9 -56.4 105   7.5  30
466920 2020080200 06  223.4 11792 -46.3 -58.8 101   7.8  23
466920 2020080200 06  218.0 11955 -47.4 -61.5  70   8.9  18
466920 2020080200 06  206.7 12305 -49.7 -64.7  45  11.8  16
466920 2020080200 10  200.0 12520 -51.3 -65.7  55  12.2  16
466920 2020080200 06  191.0 12819 -53.5 -66.5  68  14.0  19
466920 2020080200 02  185.2 13014 -55.1 -67.5  64  15.8  20
466920 2020080200 02  176.3 13330 -55.9 -79.6  49  13.6   3
466920 2020080200 06  161.6 13880 -59.8 -79.9  31  12.0   6
466920 2020080200 10  150.0 14340 -62.9 -77.0  33  16.8  14
466920 2020080200 06  143.1 14628 -65.3 -78.1  28  18.3  16
466920 2020080200 02  135.3 14971 -67.2 -75.9  36  21.4  29
466920 2020080200 02  122.7 15556 -71.3 -80.9  45  19.4  24
466920 2020080200 06  113.7 16000 -73.3 -83.4  56  19.8  21
466920 2020080200 06  106.9 16362 -73.4 -83.1  39  21.4  22
466920 2020080200 03  100.1 16740 -75.9 -85.8  47  24.9  21
466920 2020080200 12  100.0 16748 -76.0 -85.8  48  24.7  21
466920 2020080200 02   95.4 17020 -76.3 -86.8  55  21.1  19
466920 2020080200 06   77.1 18255 -74.2 -89.5  76  19.5   8
466920 2020080200 02   76.0 18340 -74.5 -90.0  75  18.3   8
466920 2020080200 10   70.0 18819 -70.8 -90.9  68  12.4   4
466920 2020080200 02   67.6 19029 -68.2 -91.2  64  12.9   2
466920 2020080200 06   66.8 19098 -68.5 -91.3  63  12.9   2
466920 2020080200 02   66.2 19156 -68.9 -91.5  65  13.5   2
466920 2020080200 06   62.5 19498 -67.8 -91.2  98  14.4   2
466920 2020080200 04   59.9 19755 -68.4 -91.2  80  10.8   2
466920 2020080200 06   59.1 19830 -68.2 -91.2  73  11.6   2
466920 2020080200 06   56.5 20100 -66.9 -91.2  95  16.2   2
466920 2020080200 02   53.2 20470 -66.8 -91.6  90  15.8   2
466920 2020080200 06   51.6 20655 -65.5 -91.7  76  15.0   1
466920 2020080200 10   50.0 20843 -64.9 -91.7  89  19.1   1
466920 2020080200 06   49.7 20883 -64.8 -91.8  90  18.5   1
466920 2020080200 06   48.1 21081 -62.8 -92.1  73  17.9   1
466920 2020080200 04   46.4 21305 -61.0 -91.0  87  23.3   1
466920 2020080200 02   46.2 21333 -60.8 -90.7  89  23.2   1
466920 2020080200 06   44.5 21568 -62.1 -90.5 100  20.0   1
466920 2020080200 02   43.7 21669 -62.7 -91.1  98  18.7   1
466920 2020080200 04   40.2 22194 -61.7 -91.1  92  15.8   1
466920 2020080200 06   38.9 22399 -61.1 -91.1  79  19.2   1
466920 2020080200 06   34.9 23080 -60.2 -90.2 103  20.1   1
466920 2020080200 06   30.1 23995 -59.5 -90.3  86  20.6   1
466920 2020080200 10   30.0 24015 -59.5 -90.3  86  21.1   1
466920 2020080200 06   28.4 24349 -59.7 -90.7  97  21.1   0
466920 2020080200 06   27.0 24665 -59.0 -90.6  80  24.0   0
466920 2020080200 02   25.8 24951 -59.0 -90.7  88  24.0   0
466920 2020080200 04   23.6 25515 -55.3 -90.1  92  30.2   0
466920 2020080200 06   21.1 26234 -53.2 -88.6 103  23.4   0
466920 2020080200 10   20.0 26584 -52.2 -88.3  95  22.3   0
466920 2020080200 04   19.8 26655 -51.7 -88.2  96  21.3   0
466920 2020080200 06   19.0 26912 -50.7 -88.0  86  26.7   0
466920 2020080200 05   18.2 27194 -48.2 -86.7  94  31.3   0
466920 2020080200 02   16.7 27787 -44.7 -84.3  94  27.4   0
466920 2020080200 04   15.5 28270 -44.4 -84.2  98  22.0   0
466920 2020080200 02   14.9 28538 -44.0 -83.9 105  25.4   0
466920 2020080200 06   14.8 28577 -44.1 -84.0 105  25.4   0
466920 2020080200 02   12.6 29663 -42.6 -83.0  95  19.1   0
466920 2020080200 06   11.7 30137 -44.1 -84.0  97  20.2   0
466920 2020080200 06   10.9 30646 -43.7 -83.7  71  19.4   0
466920 2020080200 04   10.1 31126 -44.6 -84.3  80  18.9   0
466920 2020080200 20    9.7 31412 -45.7 -85.1  83  20.6   0
466920 2020080212 01 1005.2 00011  29.8  24.5  71   2.2  73
466920 2020080212 10 1000.0 00058  29.5  23.8  80   3.1  71
466920 2020080212 06  973.3 00299  27.0  23.4  91   5.3  80
466920 2020080212 06  933.2 00672  24.2  21.4  63   7.5  84
466920 2020080212 10  925.0 00748  23.5  21.1  67   7.1  86
466920 2020080212 02  918.2 00813  23.0  21.2  71   6.9  89
466920 2020080212 06  903.8 00951  22.5  20.1  84   6.1  86
466920 2020080212 06  883.0 01154  21.3  19.6  66   6.2  89
466920 2020080212 02  856.4 01421  19.5  18.5  69   7.7  94
466920 2020080212 10  850.0 01483  19.3  17.9  70   8.0  91
466920 2020080212 06  801.7 01988  17.1  14.0  88   7.4  82
466920 2020080212 02  793.9 02072  16.6  13.2  81   8.0  80
466920 2020080212 06  776.4 02261  16.3  12.0  67  10.2  75
466920 2020080212 06  741.9 02647  14.6  11.1  69  12.5  79
466920 2020080212 10  700.0 03138  12.3   6.6  68  10.3  67
466920 2020080212 02  698.9 03152  12.3   6.4  67  10.5  67
466920 2020080212 06  683.5 03338  11.1   6.7  70  11.8  74
466920 2020080212 02  676.3 03427  11.1   6.3  67  11.6  72
466920 2020080212 06  615.9 04201   6.1   3.2  46  11.1  81
466920 2020080212 02  524.4 05505  -2.0  -2.8  67  12.2  94
466920 2020080212 04  514.8 05653  -2.5  -4.8  69  13.4  83
466920 2020080212 10  500.0 05883  -3.4  -8.3  73  11.4  68
466920 2020080212 02  499.9 05884  -3.4  -8.3  73  11.4  68
466920 2020080212 02  498.6 05906  -3.0 -13.1  72  11.3  45
466920 2020080212 02  496.7 05936  -3.2  -8.7  72  11.5  65
466920 2020080212 06  487.1 06087  -4.2  -9.3  77  11.1  67
466920 2020080212 02  480.9 06190  -4.8  -8.1  68  10.3  77
466920 2020080212 02  478.7 06230  -4.9  -8.5  66  10.0  75
466920 2020080212 02  475.1 06286  -4.1 -12.2  64   9.7  53
466920 2020080212 02  466.8 06427  -4.9 -14.6  57   9.1  46
466920 2020080212 02  462.0 06507  -5.4 -12.6  60   8.1  56
466920 2020080212 06  441.4 06864  -7.3 -21.6  44   9.2  30
466920 2020080212 02  438.5 06916  -7.7 -19.5  45   9.1  38
466920 2020080212 02  432.4 07025  -8.3 -31.2  50   9.2  13
466920 2020080212 06  406.7 07497 -12.2 -23.8  50   8.8  37
466920 2020080212 10  400.0 07623 -13.1 -23.2  62   9.6  42
466920 2020080212 06  390.6 07805 -13.9 -21.8  68   9.8  51
466920 2020080212 02  384.2 07930 -14.8 -21.3  62   9.6  57
466920 2020080212 02  380.3 08004 -14.6 -29.9  58   9.7  26
466920 2020080212 02  369.8 08216 -16.4 -29.3  64   9.4  31
466920 2020080212 02  366.0 08298 -16.7 -40.6  65  10.6  10
466920 2020080212 02  361.7 08382 -17.4 -30.2  67  10.5  31
466920 2020080212 02  356.6 08491 -18.0 -49.4  66  10.4   4
466920 2020080212 02  349.7 08635 -19.2 -31.1  65  11.0  34
