467080	2018020517	1024.6	-9998	9.9	1.3
467080	2018020518	1024.9	-9998	9.8	1.2
467080	2018020519	1025.5	-9998	9.6	1.7
467080	2018020520	1026.1	0.1	9.7	0.7
467080	2018020521	1026.2	-9998	9.2	1.3
467080	2018020522	1026.8	-9998	9.0	0.9
467080	2018020523	1026.9	0.1	9.1	2.1
467080	2018020600	1026.8	-9998	9.3	2.7
467080	2018020601	1026.6	-9998	9.4	1.8
467080	2018020602	1026.6	-9998	9.2	1.9
467080	2018020603	1026.1	-9998	9.6	1.9
467080	2018020604	1025.6	-9998	9.3	1.6
467080	2018020605	1025.3	0.0	9.5	1.5
467080	2018020606	1025.6	0.0	9.2	1.3
467080	2018020607	1026.0	0.0	9.5	1.4
467080	2018020608	1026.3	-9998	9.6	1.5
467080	2018020609	1026.5	-9998	10.1	0.5
467080	2018020610	1026.6	0.0	10.7	1.1
467080	2018020611	1025.9	0.0	10.9	0.8
467080	2018020612	1025.3	0.0	11.2	1.4
467080	2018020613	1024.6	0.0	11.3	1.6
467080	2018020614	1023.9	0.0	11.3	1.1
467080	2018020615	1023.6	0.0	11.1	1.3
467080	2018020616	1023.7	0.0	11.0	1.1
467080	2018020617	1024.0	0.0	10.7	2.0
467080	2018020618	1024.1	0.0	10.9	2.2
467080	2018020619	1024.0	0.0	10.5	1.8
467080	2018020620	1024.4	0.0	10.4	3.4
467080	2018020621	1024.3	0.0	10.2	2.7
467080	2018020622	1024.3	0.0	10.4	2.3
467080	2018020623	1024.2	0.0	10.5	2.0
467080	2018020700	1024.3	0.0	10.8	1.5
467080	2018020701	1024.1	0.0	10.8	2.0
467080	2018020702	1023.2	0.0	10.7	1.7
467080	2018020703	1021.6	0.0	11.1	2.9
467080	2018020704	1020.9	0.0	11.4	2.1
467080	2018020705	1021.2	0.0	11.0	0.5
467080	2018020706	1022.3	0.1	10.9	1.6
467080	2018020707	1022.1	0.6	10.3	1.5
467080	2018020708	1022.5	0.1	10.5	1.5
467080	2018020709	1023.2	1.4	11.0	1.2
467080	2018020710	1023.5	1.9	11.0	1.3
467080	2018020711	1022.6	1.5	11.3	2.2
467080	2018020712	1021.9	2.0	11.7	1.0
467080	2018020713	1020.8	2.9	11.7	0.7
467080	2018020714	1020.1	1.8	12.1	0.8
467080	2018020715	1019.8	1.3	12.5	0.7
467080	2018020716	1019.9	0.5	12.4	1.6
467080	2018020717	1020.1	1.1	12.2	1.6
467080	2018020718	1020.1	0.8	12.2	1.5
467080	2018020719	1021.1	1.6	12.0	1.6
467080	2018020720	1021.4	0.6	11.9	1.6
467080	2018020721	1021.7	0.4	11.9	1.2
467080	2018020722	1021.8	1.2	11.8	1.5
467080	2018020723	1021.5	1.0	11.8	1.6
467080	2018020800	1021.5	0.5	11.7	1.5
467080	2018020801	1021.2	1.1	11.7	1.1
467080	2018020802	1021.1	1.2	11.6	1.1
467080	2018020803	1021.3	0.6	11.7	1.3
467080	2018020804	1020.6	0.2	11.5	0.7
467080	2018020805	1021.0	0.5	11.5	0.5
467080	2018020806	1021.4	0.3	11.5	0.3
467080	2018020807	1021.9	0.7	11.5	0.6
467080	2018020808	1022.2	0.6	11.6	2.1
467080	2018020809	1022.6	0.3	11.7	3.5
467080	2018020810	1022.3	0.4	12.0	2.8
467080	2018020811	1021.8	0.3	12.1	3.0
467080	2018020812	1020.8	-9998	12.1	2.2
467080	2018020813	1019.8	-9998	12.7	1.2
467080	2018020814	1019.0	-9998	13.0	1.3
467080	2018020815	1018.6	-9998	13.1	0.3
467080	2018020816	1018.8	0.9	12.5	0.8
467080	2018020817	1019.0	1.4	12.4	0.7
467080	2018020818	1019.5	1.4	12.4	1.4
467080	2018020819	1019.7	1.2	12.4	1.6
467080	2018020820	1019.9	0.8	12.5	0.8
467080	2018020821	1019.8	0.7	12.5	1.2
467080	2018020822	1019.6	0.6	12.6	0.7
467080	2018020823	1019.3	0.7	12.7	1.3
467080	2018020900	1018.7	0.5	12.8	0.8
467080	2018020901	1018.3	0.2	12.9	1.6
467080	2018020902	1017.8	0.1	13.0	1.3
467080	2018020903	1017.3	0.1	13.0	0.3
467080	2018020904	1016.9	0.1	13.0	0.8
467080	2018020905	1016.8	0.0	13.1	0.3
467080	2018020906	1017.4	0.0	12.9	0.2
467080	2018020907	1017.9	0.0	13.2	1.2
467080	2018020908	1018.1	0.0	13.9	0.8
467080	2018020909	1018.4	0.0	15.4	0.8
467080	2018020910	1018.3	0.0	17.6	0.3
467080	2018020911	1017.6	0.0	18.7	0.3
467080	2018020912	1016.4	0.0	20.0	0.3
467080	2018020913	1015.2	0.0	20.0	1.2
467080	2018020914	1014.6	0.0	20.5	1.5
467080	2018020915	1014.3	0.0	20.3	0.4
467080	2018020916	1014.3	0.0	20.0	0.1
467080	2018020917	1014.8	0.0	18.6	0.1
467080	2018020918	1015.1	0.0	17.8	1.0
467080	2018020919	1015.5	0.0	17.6	1.8
467080	2018020920	1015.9	0.0	17.1	1.5
467080	2018020921	1016.2	0.0	17.2	1.7
467080	2018020922	1016.2	0.0	16.8	1.1
467080	2018020923	1016.0	0.0	16.9	1.3
467080	2018021000	1015.5	0.0	16.7	1.1
467080	2018021001	1015.5	0.0	16.5	1.6
467080	2018021002	1015.6	0.0	16.5	1.2
467080	2018021003	1015.3	0.0	16.1	0.5
467080	2018021004	1015.0	0.0	16.0	1.1
467080	2018021005	1014.8	0.0	15.6	1.0
467080	2018021006	1015.5	0.0	15.6	0.1
467080	2018021007	1016.4	0.0	16.3	0.8
467080	2018021008	1017.0	0.0	17.5	1.0
467080	2018021009	1017.3	0.0	20.2	0.1
467080	2018021010	1017.3	0.0	22.3	2.2
467080	2018021011	1016.6	0.0	24.1	1.6
467080	2018021012	1015.6	0.0	25.0	3.5
467080	2018021013	1014.9	0.0	23.4	4.1
467080	2018021014	1014.5	0.0	21.3	3.3
467080	2018021015	1015.1	0.5	19.8	1.2
467080	2018021016	1015.2	-9998	19.8	3.3
467080	2018021017	1015.9	0.0	19.5	4.5
